epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,73.4675,3.75378,3.33448,2.3144,0.28759,0.0946,0.05095,0.01626,2.71405,2.34308,1.43545,0.00199458,0.00199458,0.0820488
2,140.445,2.55558,2.14305,1.40422,0.10622,0.14902,0.07332,0.03061,2.19782,1.75016,1.2049,0.0039936,0.0039936,0.0640478
3,206.452,2.33533,1.90995,1.2759,0.13732,0.1663,0.08716,0.03459,2.11854,1.65734,1.1615,0.00598872,0.00598872,0.0460429
4,271.172,2.21641,1.78502,1.22133,0.1865,0.19902,0.1129,0.04729,2.07153,1.5608,1.14359,0.00797702,0.00797702,0.0280312
5,334.757,2.1684,1.70102,1.19368,0.20069,0.19808,0.12621,0.05448,2.0422,1.48191,1.13368,0.00995557,0.00995557,0.0100098
6,398.855,2.11663,1.65749,1.16942,0.2632,0.20597,0.14698,0.06689,1.98023,1.47252,1.10336,0.00993906,0.00993906,0.00993906
7,462.796,2.06026,1.58897,1.14907,0.25183,0.22403,0.16094,0.07607,1.85975,1.38299,1.06647,0.00991232,0.00991232,0.00991232
8,526.809,2.00224,1.52041,1.13553,0.28323,0.2393,0.17968,0.08994,1.76065,1.30338,1.04972,0.00988079,0.00988079,0.00988079
9,591.109,1.96575,1.49039,1.12136,0.2967,0.25762,0.19742,0.09714,1.73456,1.26522,1.03166,0.00984449,0.00984449,0.00984449
10,655.072,1.93325,1.44601,1.11112,0.32389,0.25324,0.19695,0.09323,1.79515,1.29563,1.03999,0.00980345,0.00980345,0.00980345
11,718.785,1.90789,1.41864,1.09782,0.33766,0.26462,0.22273,0.10734,1.77476,1.23182,1.03644,0.00975773,0.00975773,0.00975773
12,782.897,1.88841,1.39443,1.09114,0.33045,0.28114,0.22878,0.11076,1.73967,1.23893,1.02262,0.00970736,0.00970736,0.00970736
13,846.962,1.86498,1.36609,1.08665,0.32962,0.28397,0.23476,0.1179,1.65915,1.18959,1.00465,0.00965239,0.00965239,0.00965239
