epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,107.455,1.55781,1.19893,1.04248,0.51185,0.41426,0.40336,0.22825,1.42142,1.13803,1.01698,0.00166328,0.00166328,0.0683977
2,208.315,1.56843,1.21631,1.03715,0.49755,0.4215,0.39786,0.22637,1.42911,1.15019,1.0186,0.00332917,0.00332917,0.0367302
3,307.254,1.57139,1.2247,1.04433,0.49729,0.41362,0.39559,0.22264,1.44474,1.16204,1.02336,0.00499193,0.00499193,0.00505968
4,406.346,1.58766,1.24648,1.05578,0.5028,0.40284,0.38691,0.21473,1.46073,1.167,1.02534,0.00498946,0.00498946,0.00498946
5,505.337,1.59152,1.24916,1.05238,0.49738,0.40761,0.39425,0.21969,1.44984,1.17277,1.02603,0.00498127,0.00498127,0.00498127
6,604.187,1.58786,1.24776,1.04942,0.48296,0.41237,0.38798,0.21901,1.4504,1.19389,1.02276,0.00497076,0.00497076,0.00497076
7,703.379,1.59352,1.24874,1.05201,0.49698,0.40856,0.3887,0.21703,1.4552,1.16991,1.02471,0.00495793,0.00495793,0.00495793
8,802.289,1.5821,1.24254,1.05599,0.48978,0.41494,0.39243,0.21952,1.45943,1.16908,1.02631,0.0049428,0.0049428,0.0049428
9,901.376,1.58811,1.24067,1.04949,0.482,0.41043,0.38813,0.21509,1.48593,1.16959,1.03074,0.00492539,0.00492539,0.00492539
10,1000.38,1.59276,1.24617,1.04898,0.49889,0.40851,0.39521,0.22039,1.45869,1.16009,1.02461,0.0049057,0.0049057,0.0049057
11,1099.59,1.58566,1.23669,1.05118,0.49557,0.4195,0.39812,0.22265,1.45144,1.15558,1.02489,0.00488376,0.00488376,0.00488376
12,1198.32,1.58783,1.24307,1.04826,0.50224,0.40422,0.39421,0.22104,1.45249,1.15803,1.02596,0.00485959,0.00485959,0.00485959
13,1297.22,1.5801,1.2399,1.0522,0.51081,0.41782,0.40414,0.22588,1.45037,1.14768,1.02411,0.00483322,0.00483322,0.00483322
14,1395.92,1.5895,1.23944,1.04917,0.50832,0.41139,0.40139,0.22588,1.44178,1.14735,1.02381,0.00480467,0.00480467,0.00480467
15,1494.82,1.57445,1.22624,1.04989,0.51805,0.41318,0.40476,0.2279,1.43245,1.14762,1.02124,0.00477396,0.00477396,0.00477396
16,1593.91,1.58188,1.23186,1.04967,0.50706,0.41283,0.39813,0.22347,1.44165,1.1536,1.02219,0.00474114,0.00474114,0.00474114
17,1692.98,1.57145,1.2151,1.04352,0.50632,0.41583,0.40307,0.22564,1.4515,1.14472,1.02466,0.00470623,0.00470623,0.00470623
18,1792.37,1.58222,1.22989,1.04549,0.52054,0.41479,0.40544,0.22683,1.44406,1.1346,1.02202,0.00466926,0.00466926,0.00466926
19,1891.44,1.58462,1.23419,1.04655,0.50025,0.42188,0.40753,0.22795,1.44072,1.13359,1.02155,0.00463028,0.00463028,0.00463028
20,1990.44,1.57222,1.21662,1.04802,0.51462,0.41741,0.40385,0.22697,1.43344,1.13881,1.01968,0.00458932,0.00458932,0.00458932
21,2089.69,1.57256,1.21786,1.04421,0.51066,0.42208,0.40659,0.22809,1.43364,1.14015,1.01993,0.00454642,0.00454642,0.00454642
22,2188.72,1.57222,1.21856,1.04608,0.51224,0.41857,0.40302,0.22737,1.42125,1.13117,1.01727,0.00450162,0.00450162,0.00450162
23,2287.71,1.56133,1.20965,1.04799,0.50587,0.4248,0.4064,0.232,1.42986,1.13644,1.01935,0.00445497,0.00445497,0.00445497
24,2386.66,1.56308,1.21173,1.04801,0.51718,0.42442,0.41096,0.23328,1.42474,1.13006,1.01724,0.00440651,0.00440651,0.00440651
25,2485.57,1.56832,1.21319,1.04581,0.52011,0.42524,0.41592,0.23523,1.42135,1.12568,1.01694,0.0043563,0.0043563,0.0043563
26,2585.08,1.56878,1.21521,1.04421,0.51862,0.42271,0.4111,0.2315,1.44544,1.13476,1.021,0.00430438,0.00430438,0.00430438
27,2683.78,1.56136,1.21174,1.04515,0.51156,0.41876,0.4064,0.22989,1.4239,1.13617,1.01702,0.0042508,0.0042508,0.0042508
28,2782.82,1.55777,1.20059,1.04353,0.51761,0.42286,0.40811,0.22955,1.43488,1.1353,1.01882,0.00419562,0.00419562,0.00419562
29,2881.79,1.55665,1.2008,1.04086,0.51864,0.42847,0.41071,0.23028,1.43393,1.12851,1.01901,0.00413888,0.00413888,0.00413888
30,2980.72,1.5504,1.19205,1.04492,0.54017,0.4273,0.42055,0.23796,1.41945,1.1129,1.01659,0.00408065,0.00408065,0.00408065
31,3080.19,1.56348,1.20279,1.04021,0.53096,0.42473,0.41315,0.23423,1.425,1.11712,1.01639,0.00402099,0.00402099,0.00402099
32,3179.4,1.56404,1.20732,1.04166,0.52809,0.42507,0.41659,0.23737,1.41627,1.11321,1.01481,0.00395995,0.00395995,0.00395995
33,3278.22,1.55976,1.20369,1.03835,0.52024,0.43142,0.42008,0.23818,1.41339,1.1106,1.01549,0.00389759,0.00389759,0.00389759
34,3377.91,1.56073,1.19265,1.04279,0.5282,0.43316,0.4179,0.2372,1.40814,1.10917,1.0144,0.00383397,0.00383397,0.00383397
35,3477.11,1.54814,1.18855,1.0414,0.52926,0.42663,0.41727,0.23527,1.4247,1.11106,1.01678,0.00376916,0.00376916,0.00376916
36,3576.2,1.55496,1.19444,1.04339,0.52322,0.4327,0.42042,0.23832,1.41449,1.1094,1.01589,0.00370323,0.00370323,0.00370323
37,3675.26,1.55122,1.18757,1.04124,0.52229,0.43048,0.41869,0.23739,1.41187,1.1109,1.01426,0.00363623,0.00363623,0.00363623
38,3774.37,1.55363,1.19395,1.04328,0.52991,0.43219,0.42077,0.23659,1.43026,1.10777,1.01785,0.00356823,0.00356823,0.00356823
39,3873.83,1.55657,1.19354,1.04205,0.52337,0.43262,0.42097,0.23986,1.41482,1.10665,1.01516,0.0034993,0.0034993,0.0034993
40,3973.15,1.54113,1.17705,1.03815,0.53077,0.43115,0.42357,0.24127,1.40758,1.10719,1.0138,0.0034295,0.0034295,0.0034295
41,4072.17,1.53513,1.17895,1.04409,0.5328,0.43389,0.42448,0.24384,1.40015,1.10352,1.01364,0.00335892,0.00335892,0.00335892
42,4171.88,1.54269,1.18119,1.03766,0.52895,0.42724,0.41934,0.23939,1.40246,1.10397,1.01158,0.0032876,0.0032876,0.0032876
43,4271.47,1.54449,1.17873,1.03627,0.53505,0.42434,0.42371,0.242,1.41108,1.10379,1.01456,0.00321564,0.00321564,0.00321564
44,4370.84,1.54451,1.17682,1.03932,0.55059,0.42874,0.42804,0.24472,1.4043,1.09066,1.01378,0.00314309,0.00314309,0.00314309
45,4469.74,1.5291,1.16273,1.04087,0.54151,0.43827,0.43182,0.24577,1.41324,1.0931,1.01449,0.00307003,0.00307003,0.00307003
46,4569.04,1.53481,1.16892,1.03448,0.53341,0.43837,0.42911,0.24467,1.39817,1.09222,1.01065,0.00299653,0.00299653,0.00299653
47,4668.3,1.53404,1.16784,1.03559,0.53485,0.43653,0.42475,0.242,1.40931,1.10053,1.01308,0.00292267,0.00292267,0.00292267
48,4767.53,1.52918,1.16353,1.03672,0.54945,0.42869,0.42753,0.24398,1.39944,1.09634,1.01161,0.00284851,0.00284851,0.00284851
