epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,149.511,1.4321,1.11552,1.13195,0.56606,0.48409,0.47396,0.27153,1.49029,1.26855,1.15329,0.000998643,0.000998643,0.0510665
2,292.672,1.43035,1.11294,1.12718,0.56518,0.48708,0.47552,0.27263,1.477,1.26833,1.14823,0.00199819,0.00199819,0.00206603
3,434.68,1.44207,1.12096,1.13461,0.56538,0.48494,0.47255,0.27066,1.48263,1.27434,1.1496,0.00199818,0.00199818,0.00199818
4,576.421,1.43928,1.1249,1.13551,0.56917,0.48033,0.47151,0.2703,1.48201,1.26875,1.14942,0.00199592,0.00199592,0.00199592
5,718.931,1.4321,1.10929,1.12711,0.55578,0.4872,0.47629,0.27095,1.50515,1.26527,1.15318,0.00199275,0.00199275,0.00199275
6,860.756,1.43671,1.11662,1.12981,0.55722,0.48884,0.4723,0.27264,1.46809,1.26082,1.14516,0.00198867,0.00198867,0.00198867
7,1003.05,1.43614,1.11959,1.13089,0.56982,0.4858,0.47499,0.27335,1.47359,1.26389,1.14552,0.0019837,0.0019837,0.0019837
8,1145.36,1.43599,1.10954,1.13091,0.57022,0.48801,0.47832,0.27692,1.47366,1.25831,1.14667,0.00197784,0.00197784,0.00197784
9,1287.4,1.42851,1.10815,1.13179,0.57508,0.48318,0.47982,0.27862,1.45666,1.24881,1.14172,0.0019711,0.0019711,0.0019711
10,1429.68,1.42896,1.10905,1.13167,0.57653,0.48481,0.48073,0.27574,1.4827,1.26119,1.14688,0.00196347,0.00196347,0.00196347
11,1570.9,1.43658,1.10878,1.13209,0.57057,0.48547,0.47772,0.27464,1.47626,1.26308,1.14652,0.00195497,0.00195497,0.00195497
12,1713.12,1.43324,1.10623,1.12644,0.55978,0.49116,0.47617,0.27316,1.48263,1.25915,1.14857,0.00194561,0.00194561,0.00194561
13,1855.42,1.43068,1.09949,1.12577,0.57574,0.48252,0.47867,0.27327,1.48368,1.26004,1.14906,0.00193539,0.00193539,0.00193539
