epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4354.27,1.49179,1.10263,1.02696,0.52822,0.44749,0.42637,0.24411,1.40507,1.08437,1.01323,0.0032876,0.0032876,0.0032876
43,4458.15,1.49335,1.10242,1.02508,0.534,0.43983,0.42592,0.24273,1.40252,1.08339,1.01212,0.00321564,0.00321564,0.00321564
44,4562.01,1.4929,1.09748,1.02755,0.54333,0.43715,0.43015,0.24428,1.41313,1.08578,1.01459,0.00314309,0.00314309,0.00314309
45,4665.87,1.47711,1.08692,1.02903,0.53707,0.43941,0.43293,0.24603,1.40577,1.07647,1.01263,0.00307003,0.00307003,0.00307003
46,4770.04,1.47821,1.08963,1.02225,0.54368,0.43742,0.43001,0.24405,1.39775,1.08015,1.01058,0.00299653,0.00299653,0.00299653
47,4873.87,1.48005,1.08688,1.02388,0.54093,0.43823,0.42962,0.24552,1.39393,1.079,1.01062,0.00292267,0.00292267,0.00292267
48,4977.9,1.47226,1.08231,1.02423,0.5447,0.44071,0.43068,0.24553,1.39352,1.07701,1.00998,0.00284851,0.00284851,0.00284851
49,5082.19,1.47875,1.08657,1.02178,0.54451,0.44338,0.42665,0.24208,1.39652,1.08419,1.01043,0.00277413,0.00277413,0.00277413
50,5186.46,1.47927,1.08229,1.01722,0.54867,0.44407,0.43244,0.2453,1.39761,1.07312,1.00992,0.0026996,0.0026996,0.0026996
51,5290.77,1.47139,1.08277,1.02333,0.54881,0.44036,0.43134,0.24589,1.38846,1.07388,1.00745,0.002625,0.002625,0.002625
52,5394.96,1.45705,1.06442,1.01923,0.54008,0.44435,0.42985,0.24338,1.4017,1.07672,1.01059,0.0025504,0.0025504,0.0025504
53,5499.4,1.46565,1.07612,1.01783,0.54115,0.45092,0.43617,0.24807,1.39415,1.0679,1.00901,0.00247587,0.00247587,0.00247587
54,5603.66,1.45975,1.06465,1.01936,0.54666,0.44673,0.43488,0.24638,1.39707,1.07375,1.00943,0.00240149,0.00240149,0.00240149
55,5707.87,1.45999,1.06341,1.01826,0.5476,0.44758,0.43483,0.24755,1.39528,1.07118,1.00987,0.00232733,0.00232733,0.00232733
56,5811.77,1.46079,1.06547,1.01946,0.54109,0.44524,0.43478,0.24783,1.39436,1.07225,1.00789,0.00225347,0.00225347,0.00225347
57,5915.8,1.45793,1.07131,1.02124,0.55474,0.43781,0.43209,0.24649,1.38719,1.07177,1.00765,0.00217997,0.00217997,0.00217997
58,6019.71,1.46393,1.06434,1.01718,0.55205,0.43987,0.43447,0.24884,1.38397,1.06817,1.00727,0.00210691,0.00210691,0.00210691
59,6123.93,1.45168,1.05578,1.01649,0.54821,0.44697,0.4373,0.25045,1.38866,1.07048,1.00834,0.00203436,0.00203436,0.00203436
60,6227.97,1.45462,1.05941,1.01849,0.54357,0.4513,0.43579,0.24998,1.38498,1.06789,1.00729,0.0019624,0.0019624,0.0019624
61,6332.26,1.45839,1.05685,1.0105,0.54593,0.45147,0.4361,0.24893,1.39042,1.06741,1.00857,0.00189108,0.00189108,0.00189108
62,6435.8,1.44817,1.05513,1.01669,0.55764,0.44506,0.43513,0.24866,1.38369,1.06544,1.00739,0.0018205,0.0018205,0.0018205
63,6539.34,1.44428,1.04728,1.01346,0.54476,0.44956,0.43429,0.24812,1.38645,1.06972,1.00799,0.0017507,0.0017507,0.0017507
64,6643.07,1.45055,1.0493,1.01204,0.55017,0.43926,0.43383,0.24808,1.37892,1.06461,1.00581,0.00168177,0.00168177,0.00168177
65,6747.11,1.4426,1.04157,1.01184,0.54192,0.44796,0.4336,0.24667,1.3816,1.06929,1.00739,0.00161377,0.00161377,0.00161377
66,6850.74,1.43488,1.03571,1.0078,0.54957,0.44771,0.43648,0.24866,1.3845,1.06499,1.00775,0.00154677,0.00154677,0.00154677
67,6954.76,1.44094,1.04261,1.01279,0.53965,0.44964,0.43703,0.24883,1.38436,1.06663,1.00748,0.00148084,0.00148084,0.00148084
68,7059.17,1.43745,1.0345,1.01142,0.5386,0.45404,0.43514,0.24749,1.39314,1.06606,1.00897,0.00141603,0.00141603,0.00141603
69,7162.99,1.43626,1.02979,1.01356,0.5473,0.44705,0.43631,0.24837,1.38519,1.06643,1.00722,0.00135241,0.00135241,0.00135241
70,7266.69,1.42875,1.02793,1.01151,0.55458,0.44384,0.43536,0.24799,1.38763,1.06629,1.00727,0.00129005,0.00129005,0.00129005
71,7370.51,1.43206,1.02569,1.00796,0.5472,0.4456,0.43564,0.24841,1.38771,1.06732,1.00724,0.00122901,0.00122901,0.00122901
72,7474.61,1.42627,1.02531,1.01003,0.55194,0.44571,0.43579,0.24783,1.39079,1.06649,1.00809,0.00116935,0.00116935,0.00116935
73,7578.71,1.43628,1.029,1.00786,0.55427,0.44455,0.43699,0.24821,1.38642,1.06499,1.00668,0.00111112,0.00111112,0.00111112
74,7683.22,1.43069,1.02164,1.00852,0.54562,0.44758,0.43626,0.24753,1.38878,1.06748,1.00738,0.00105438,0.00105438,0.00105438
75,7786.94,1.427,1.02287,1.00958,0.54531,0.44764,0.43678,0.24862,1.38502,1.06553,1.00704,0.000999201,0.000999201,0.000999201
76,7890.78,1.41703,1.01447,1.00602,0.55227,0.44722,0.4369,0.24798,1.38455,1.0648,1.00627,0.000945621,0.000945621,0.000945621
77,7994.92,1.42259,1.02053,1.00988,0.55083,0.44554,0.43564,0.24677,1.38533,1.0662,1.00665,0.0008937,0.0008937,0.0008937
78,8098.25,1.42075,1.01437,1.00908,0.54537,0.44994,0.43649,0.24765,1.38581,1.0667,1.00637,0.000843486,0.000843486,0.000843486
79,8202.19,1.42771,1.0177,1.00624,0.54887,0.44844,0.43561,0.24791,1.38176,1.06589,1.00606,0.000795031,0.000795031,0.000795031
80,8306.35,1.42116,1.01134,1.00501,0.5504,0.44752,0.43562,0.24671,1.38734,1.06803,1.00749,0.000748382,0.000748382,0.000748382
81,8410.63,1.42244,1.01476,1.00827,0.54571,0.44727,0.43419,0.24697,1.38552,1.06639,1.00721,0.000703585,0.000703585,0.000703585
82,8514.53,1.41244,1.00734,1.0061,0.55343,0.44643,0.43542,0.24753,1.38769,1.06609,1.00715,0.000660684,0.000660684,0.000660684
83,8618.54,1.42642,1.01201,1.00414,0.54467,0.4497,0.43616,0.24798,1.39023,1.06742,1.00786,0.000619721,0.000619721,0.000619721
84,8722.47,1.41223,1.00216,1.00629,0.55033,0.44364,0.435,0.24748,1.39127,1.06762,1.00798,0.000580738,0.000580738,0.000580738
85,8826.32,1.41433,1.00466,1.0061,0.55034,0.4427,0.43537,0.24784,1.3891,1.06866,1.00747,0.000543772,0.000543772,0.000543772
86,8926.74,1.30834,0.90108,1.01351,0.54282,0.44214,0.43231,0.24562,1.39223,1.07466,1.00883,0.00050886,0.00050886,0.00050886
87,9025.37,1.31348,0.8968,1.01159,0.54469,0.43788,0.43022,0.24391,1.39507,1.07852,1.00899,0.000476036,0.000476036,0.000476036
88,9124.12,1.30587,0.88949,1.00964,0.54096,0.44132,0.43005,0.24416,1.39314,1.07765,1.00841,0.000445333,0.000445333,0.000445333
89,9222.99,1.30064,0.88526,1.00731,0.53812,0.44398,0.42965,0.24432,1.3922,1.07844,1.00832,0.000416781,0.000416781,0.000416781
90,9321.81,1.29961,0.8831,1.00723,0.54101,0.44165,0.42926,0.24465,1.38954,1.07826,1.0076,0.000390408,0.000390408,0.000390408
91,9420.37,1.3006,0.88359,1.01039,0.5462,0.44,0.42964,0.24524,1.38852,1.07676,1.00754,0.000366241,0.000366241,0.000366241
92,9519.11,1.29095,0.87606,1.01053,0.54848,0.44039,0.43074,0.24573,1.39047,1.076,1.00766,0.000344302,0.000344302,0.000344302
93,9617.93,1.29708,0.87861,1.00621,0.54501,0.44207,0.4304,0.24568,1.39203,1.07519,1.00844,0.000324615,0.000324615,0.000324615
94,9717.11,1.28851,0.87043,1.00986,0.55188,0.43775,0.43055,0.24608,1.3877,1.07456,1.00739,0.000307198,0.000307198,0.000307198
95,9816.34,1.28847,0.87312,1.00798,0.54813,0.43981,0.42994,0.24568,1.38866,1.07611,1.0076,0.000292068,0.000292068,0.000292068
96,9915.21,1.29412,0.87671,1.00687,0.54554,0.43953,0.42996,0.24581,1.3867,1.07597,1.0071,0.00027924,0.00027924,0.00027924
97,10014.1,1.29256,0.87242,1.00657,0.54818,0.44039,0.4308,0.24632,1.38553,1.07564,1.00689,0.000268728,0.000268728,0.000268728
98,10113,1.28845,0.87156,1.00699,0.5467,0.4423,0.43099,0.24671,1.38579,1.07489,1.00699,0.00026054,0.00026054,0.00026054
99,10212.6,1.28918,0.86854,1.00802,0.54899,0.44204,0.43091,0.24657,1.38608,1.07471,1.00718,0.000254687,0.000254687,0.000254687
100,10311.8,1.29321,0.87364,1.0066,0.55245,0.44197,0.43056,0.24628,1.38531,1.07454,1.00682,0.000251172,0.000251172,0.000251172
