epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,234.492,1.4489,1.22392,1.25111,0.58887,0.51543,0.50749,0.29615,1.58033,1.47173,1.28814,0.000499491,0.000499491,0.000601221
2,463.663,1.43495,1.19965,1.24551,0.59269,0.51541,0.51114,0.29965,1.55436,1.4574,1.27895,0.000499556,0.000499556,0.000499556
3,692.622,1.42343,1.18778,1.24405,0.59368,0.51834,0.51256,0.30091,1.56517,1.45715,1.28222,0.000498226,0.000498226,0.000498226
4,922.17,1.4266,1.18211,1.2411,0.5889,0.51699,0.50916,0.29886,1.56555,1.46323,1.28244,0.000496015,0.000496015,0.000496015
5,1151.69,1.42517,1.18135,1.23998,0.58606,0.51562,0.50589,0.29676,1.57137,1.467,1.28469,0.000492931,0.000492931,0.000492931
6,1381.05,1.42411,1.17629,1.24186,0.59562,0.51558,0.5099,0.29848,1.56,1.45808,1.27989,0.000488988,0.000488988,0.000488988
7,1609.92,1.42375,1.17344,1.23888,0.59246,0.51753,0.51038,0.299,1.56311,1.45832,1.28201,0.0004842,0.0004842,0.0004842
8,1838.77,1.41811,1.16882,1.23619,0.59399,0.51637,0.51126,0.30212,1.54611,1.45758,1.27708,0.000478586,0.000478586,0.000478586
9,2067.86,1.41745,1.16603,1.23769,0.5923,0.51626,0.51008,0.2993,1.55573,1.45815,1.27843,0.000472169,0.000472169,0.000472169
10,2296.46,1.41617,1.16707,1.23683,0.60905,0.50821,0.50961,0.29823,1.56637,1.45992,1.28282,0.000464974,0.000464974,0.000464974
11,2525.63,1.41319,1.15796,1.23807,0.59898,0.51503,0.51011,0.30026,1.56006,1.45422,1.27976,0.000457029,0.000457029,0.000457029
12,2754.56,1.41104,1.15477,1.23677,0.59963,0.51318,0.50946,0.30016,1.55804,1.45962,1.27997,0.000448365,0.000448365,0.000448365
13,2983.77,1.40709,1.15452,1.23418,0.59413,0.51446,0.5078,0.29729,1.57202,1.46348,1.28397,0.000439018,0.000439018,0.000439018
14,3213.28,1.41586,1.15468,1.23618,0.59564,0.51691,0.5085,0.29862,1.57145,1.46093,1.28346,0.000429023,0.000429023,0.000429023
15,3442.79,1.40493,1.14772,1.23174,0.58692,0.51871,0.5097,0.29922,1.56419,1.46376,1.28127,0.00041842,0.00041842,0.00041842
16,3672.74,1.4031,1.14403,1.23041,0.59109,0.51704,0.50909,0.29829,1.5661,1.46101,1.28135,0.000407252,0.000407252,0.000407252
17,3902.22,1.40247,1.14212,1.23053,0.59301,0.51968,0.50984,0.2993,1.56442,1.45796,1.28058,0.000395561,0.000395561,0.000395561
18,4131.4,1.40068,1.13901,1.22938,0.59381,0.51773,0.5069,0.29749,1.56821,1.46302,1.2823,0.000383395,0.000383395,0.000383395
19,4360.92,1.4013,1.13782,1.22865,0.58845,0.51801,0.5083,0.29921,1.55534,1.46254,1.27856,0.0003708,0.0003708,0.0003708
20,4590.69,1.3988,1.13536,1.22746,0.59068,0.51721,0.50951,0.29802,1.56618,1.46367,1.28156,0.000357828,0.000357828,0.000357828
21,4820.16,1.40021,1.13337,1.22988,0.59733,0.51705,0.51014,0.29904,1.56115,1.4608,1.28058,0.000344529,0.000344529,0.000344529
22,5048.87,1.39963,1.13571,1.23121,0.59982,0.51323,0.508,0.29867,1.55435,1.46252,1.27962,0.000330955,0.000330955,0.000330955
23,5277.54,1.39608,1.12722,1.2303,0.59454,0.51839,0.50988,0.29949,1.56059,1.4566,1.28102,0.000317161,0.000317161,0.000317161
24,5506.63,1.3992,1.12985,1.22658,0.59154,0.51445,0.50609,0.29668,1.5734,1.46766,1.2846,0.0003032,0.0003032,0.0003032
25,5735.42,1.39497,1.12562,1.22893,0.60204,0.50921,0.50713,0.29872,1.55533,1.46169,1.27912,0.000289128,0.000289128,0.000289128
26,5964.32,1.39658,1.12749,1.22976,0.59875,0.51155,0.50815,0.29808,1.56801,1.4638,1.28286,0.000275,0.000275,0.000275
27,6193.06,1.39608,1.12322,1.2286,0.59135,0.51488,0.50604,0.29717,1.5623,1.4675,1.28161,0.000260872,0.000260872,0.000260872
28,6421.79,1.39573,1.12199,1.23123,0.60137,0.50719,0.50739,0.29764,1.5647,1.46077,1.28173,0.0002468,0.0002468,0.0002468
29,6650.63,1.39264,1.11986,1.22544,0.60536,0.5106,0.50701,0.29806,1.56099,1.46504,1.28092,0.000232839,0.000232839,0.000232839
30,6880.14,1.39488,1.12047,1.22823,0.60562,0.50765,0.50763,0.29693,1.56957,1.46717,1.28298,0.000219045,0.000219045,0.000219045
31,7109.8,1.38827,1.11528,1.22472,0.59887,0.50949,0.50864,0.2971,1.56957,1.46561,1.28258,0.000205471,0.000205471,0.000205471
32,7340.09,1.38539,1.11056,1.22378,0.60215,0.50704,0.50604,0.2963,1.57008,1.46832,1.28344,0.000192172,0.000192172,0.000192172
33,7570.19,1.3931,1.11913,1.23014,0.59372,0.51396,0.50593,0.29686,1.56577,1.46622,1.28218,0.0001792,0.0001792,0.0001792
34,7800.88,1.38875,1.11054,1.22544,0.59469,0.51442,0.50676,0.29777,1.56233,1.46788,1.28117,0.000166605,0.000166605,0.000166605
35,8031.21,1.38784,1.11125,1.22278,0.60059,0.51154,0.50649,0.29735,1.56326,1.46513,1.28236,0.000154439,0.000154439,0.000154439
36,8260.68,1.38681,1.11227,1.22401,0.6012,0.5104,0.50728,0.29797,1.55874,1.46559,1.28091,0.000142748,0.000142748,0.000142748
37,8490.35,1.38775,1.11253,1.22481,0.6044,0.51261,0.50655,0.29763,1.56138,1.4635,1.28103,0.00013158,0.00013158,0.00013158
38,8720.28,1.38512,1.10689,1.2221,0.599,0.51293,0.50651,0.29823,1.56637,1.46412,1.28228,0.000120977,0.000120977,0.000120977
39,8949.67,1.38715,1.10831,1.21884,0.60691,0.5056,0.50638,0.29747,1.56256,1.46977,1.28104,0.000110982,0.000110982,0.000110982
40,9179.73,1.38433,1.10554,1.22453,0.59803,0.51404,0.50703,0.29725,1.56946,1.46826,1.28355,0.000101635,0.000101635,0.000101635
