epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,77.621,3.31838,3.30774,1.71858,0.21882,0.13213,0.07195,0.02724,2.36932,1.84742,1.2208,0.00199458,0.00199458,0.0820488
2,148.502,2.32924,1.92812,1.1962,0.26704,0.20307,0.11343,0.051,2.03421,1.64576,1.09688,0.0039936,0.0039936,0.0640478
3,218.452,2.18552,1.74522,1.13731,0.3576,0.19195,0.13456,0.05987,2.05635,1.50498,1.08204,0.00598872,0.00598872,0.0460429
4,287.318,2.10006,1.66741,1.10948,0.24705,0.21395,0.14979,0.06789,1.94859,1.47011,1.05883,0.00797702,0.00797702,0.0280312
5,354.739,2.08188,1.61269,1.09996,0.35739,0.22478,0.16549,0.07779,1.91014,1.43044,1.05505,0.00995557,0.00995557,0.0100098
6,422.766,2.05279,1.59058,1.08925,0.27869,0.21946,0.16887,0.07525,2.05669,1.43732,1.0789,0.00993906,0.00993906,0.00993906
7,490.462,2.01371,1.53955,1.07849,0.29349,0.24919,0.19395,0.09304,1.81535,1.31898,1.02324,0.00991232,0.00991232,0.00991232
8,558.084,1.96262,1.48598,1.0692,0.29834,0.26032,0.19417,0.09755,1.74173,1.31685,1.00639,0.00988079,0.00988079,0.00988079
9,626.128,1.93543,1.46079,1.05973,0.33242,0.26594,0.2188,0.1096,1.72931,1.2694,0.99505,0.00984449,0.00984449,0.00984449
10,693.858,1.90594,1.42446,1.05337,0.3681,0.26878,0.22521,0.11089,1.72406,1.26528,0.99432,0.00980345,0.00980345,0.00980345
11,761.449,1.88692,1.40752,1.04486,0.37163,0.2802,0.2376,0.11856,1.67122,1.21912,0.98677,0.00975773,0.00975773,0.00975773
12,829.203,1.87006,1.38704,1.03987,0.35728,0.2911,0.24575,0.12206,1.68432,1.20085,0.98695,0.00970736,0.00970736,0.00970736
13,897.147,1.85216,1.36298,1.03769,0.35405,0.28945,0.24815,0.12568,1.67367,1.19489,0.98195,0.00965239,0.00965239,0.00965239
14,964.689,1.8369,1.34363,1.02824,0.36381,0.29029,0.24647,0.12763,1.62183,1.18856,0.97708,0.00959289,0.00959289,0.00959289
15,1032.61,1.83052,1.33837,1.02799,0.35067,0.29353,0.2509,0.1302,1.60044,1.19461,0.96827,0.00952889,0.00952889,0.00952889
16,1100.09,1.81811,1.32773,1.0297,0.37073,0.30277,0.26282,0.13558,1.60001,1.16185,0.96692,0.00946048,0.00946048,0.00946048
17,1167.62,1.80437,1.30733,1.02335,0.37177,0.2964,0.25873,0.13568,1.57286,1.1542,0.96087,0.00938772,0.00938772,0.00938772
18,1235.13,1.79129,1.29246,1.01439,0.40802,0.30663,0.26993,0.13933,1.57384,1.14471,0.959,0.00931067,0.00931067,0.00931067
19,1302.76,1.77489,1.2803,1.01806,0.38924,0.30773,0.27297,0.14122,1.57452,1.15419,0.95714,0.00922942,0.00922942,0.00922942
20,1370.03,1.76753,1.26802,1.01568,0.38642,0.31378,0.27948,0.14513,1.58354,1.12745,0.95976,0.00914405,0.00914405,0.00914405
21,1437.82,1.77327,1.26997,1.01363,0.39384,0.31626,0.28215,0.1473,1.56146,1.12083,0.95338,0.00905463,0.00905463,0.00905463
22,1505.94,1.76564,1.26278,1.01077,0.40606,0.32524,0.28966,0.15114,1.55482,1.10996,0.95042,0.00896127,0.00896127,0.00896127
23,1573.83,1.7499,1.24861,1.00453,0.40167,0.32321,0.28816,0.15065,1.54335,1.11577,0.95226,0.00886404,0.00886404,0.00886404
24,1641.56,1.75983,1.24598,1.0041,0.41013,0.32808,0.29635,0.15666,1.55397,1.10749,0.95029,0.00876305,0.00876305,0.00876305
25,1709.17,1.76043,1.24893,1.00534,0.42486,0.3308,0.2974,0.15806,1.51664,1.08975,0.94362,0.00865839,0.00865839,0.00865839
26,1777.33,1.74175,1.23346,1.00123,0.40369,0.33711,0.29842,0.15732,1.51586,1.09662,0.94261,0.00855018,0.00855018,0.00855018
27,1844.78,1.72691,1.22013,1.00113,0.42337,0.33717,0.29859,0.15665,1.51663,1.09318,0.94258,0.00843851,0.00843851,0.00843851
28,1912.71,1.72468,1.22092,1.00136,0.42646,0.33424,0.29938,0.15701,1.52631,1.08403,0.94084,0.00832349,0.00832349,0.00832349
29,1980.68,1.72297,1.22286,0.99717,0.41408,0.34133,0.30695,0.16425,1.50271,1.07024,0.93952,0.00820525,0.00820525,0.00820525
30,2047.95,1.71835,1.20999,0.99814,0.42773,0.33846,0.30295,0.16247,1.50736,1.07395,0.93897,0.00808389,0.00808389,0.00808389
31,2115.6,1.71303,1.20519,0.99529,0.43235,0.34384,0.31024,0.16575,1.5071,1.06566,0.93844,0.00795954,0.00795954,0.00795954
32,2183.38,1.70537,1.19459,0.99195,0.42694,0.34795,0.31464,0.16572,1.51233,1.05796,0.93941,0.00783231,0.00783231,0.00783231
33,2251.34,1.71514,1.20226,0.99333,0.44503,0.34485,0.32022,0.16919,1.49577,1.05458,0.9364,0.00770234,0.00770234,0.00770234
34,2318.94,1.69655,1.18162,0.99009,0.44554,0.3415,0.31969,0.17104,1.48004,1.0503,0.93416,0.00756976,0.00756976,0.00756976
35,2386.65,1.69875,1.18593,0.98838,0.44268,0.34328,0.31401,0.16848,1.48945,1.06416,0.93511,0.00743468,0.00743468,0.00743468
36,2454.3,1.68991,1.17332,0.99066,0.45682,0.35388,0.33078,0.17641,1.47449,1.04126,0.93056,0.00729725,0.00729725,0.00729725
37,2522.24,1.66896,1.15656,0.98102,0.46125,0.34704,0.32645,0.17562,1.47281,1.04354,0.92993,0.00715761,0.00715761,0.00715761
38,2589.89,1.67423,1.16817,0.98987,0.45393,0.35544,0.32929,0.17297,1.49892,1.04029,0.9322,0.00701588,0.00701588,0.00701588
39,2657.3,1.68139,1.16332,0.98731,0.45133,0.35209,0.32785,0.1768,1.46779,1.0374,0.92939,0.00687222,0.00687222,0.00687222
40,2725.33,1.68637,1.16622,0.98392,0.46152,0.35348,0.33074,0.17822,1.47393,1.03516,0.92827,0.00672675,0.00672675,0.00672675
41,2793.15,1.66273,1.14703,0.98286,0.46246,0.35996,0.3376,0.18152,1.47828,1.0242,0.92965,0.00657963,0.00657963,0.00657963
42,2860.89,1.66277,1.14034,0.97954,0.45199,0.35907,0.33281,0.18067,1.46251,1.02456,0.92667,0.00643101,0.00643101,0.00643101
43,2928.62,1.65789,1.14162,0.97802,0.45901,0.35557,0.33365,0.17984,1.47896,1.02512,0.93054,0.00628101,0.00628101,0.00628101
44,2996.11,1.64763,1.13487,0.97983,0.4581,0.35425,0.33434,0.1806,1.46343,1.02347,0.92619,0.00612981,0.00612981,0.00612981
45,3063.82,1.63793,1.12336,0.97384,0.46412,0.3595,0.33864,0.18151,1.45878,1.01502,0.92602,0.00597754,0.00597754,0.00597754
46,3131.48,1.64927,1.13484,0.97742,0.46305,0.3671,0.34081,0.18291,1.46794,1.01619,0.92689,0.00582435,0.00582435,0.00582435
47,3198.9,1.63933,1.11973,0.97917,0.46387,0.36773,0.34262,0.18471,1.45942,1.01189,0.92613,0.0056704,0.0056704,0.0056704
48,3275.89,1.63778,1.12119,0.97747,0.47014,0.36368,0.3445,0.1855,1.45726,1.00551,0.92526,0.00551584,0.00551584,0.00551584
49,3343.75,1.63658,1.11415,0.97584,0.46857,0.36496,0.34364,0.18774,1.43209,1.00308,0.92056,0.00536081,0.00536081,0.00536081
50,3411.29,1.63121,1.11056,0.97267,0.4673,0.36455,0.34133,0.18487,1.44192,1.00671,0.92282,0.00520548,0.00520548,0.00520548
51,3478.85,1.62332,1.10823,0.97414,0.46842,0.36812,0.34482,0.18641,1.4456,1.00846,0.92418,0.00505,0.00505,0.00505
52,3546.34,1.61753,1.10053,0.97166,0.47081,0.36458,0.3434,0.18774,1.43053,1.00305,0.91996,0.00489452,0.00489452,0.00489452
53,3614.1,1.62867,1.11043,0.97252,0.47615,0.36323,0.34674,0.18834,1.44103,1.00481,0.92075,0.00473919,0.00473919,0.00473919
54,3682.08,1.61026,1.08868,0.96879,0.46254,0.37178,0.34852,0.18815,1.46631,1.00432,0.92581,0.00458416,0.00458416,0.00458416
55,3749.74,1.62037,1.09969,0.97249,0.47163,0.36941,0.34907,0.19085,1.42946,0.99306,0.91976,0.0044296,0.0044296,0.0044296
56,3817.27,1.60346,1.0871,0.97079,0.47977,0.37252,0.35383,0.19398,1.41909,0.99281,0.91775,0.00427565,0.00427565,0.00427565
57,3885.31,1.60526,1.08789,0.96613,0.48219,0.36953,0.35104,0.19072,1.43012,0.99535,0.91942,0.00412246,0.00412246,0.00412246
58,3953.03,1.61056,1.08818,0.96997,0.48093,0.3736,0.35583,0.19495,1.43323,0.98537,0.91875,0.00397019,0.00397019,0.00397019
59,4020.48,1.59307,1.07527,0.96738,0.4788,0.37344,0.35285,0.19317,1.42984,0.9837,0.91761,0.00381899,0.00381899,0.00381899
60,4088.1,1.59,1.06706,0.9655,0.48235,0.37593,0.35458,0.19308,1.43642,0.98601,0.91867,0.00366899,0.00366899,0.00366899
61,4155.37,1.57702,1.06308,0.96354,0.49011,0.3812,0.36116,0.19636,1.43616,0.98049,0.91974,0.00352037,0.00352037,0.00352037
62,4223.38,1.59717,1.07025,0.96279,0.48047,0.37903,0.35891,0.1976,1.41196,0.97647,0.91526,0.00337325,0.00337325,0.00337325
63,4291.15,1.58078,1.06788,0.96584,0.49606,0.37255,0.35555,0.1967,1.41196,0.97678,0.91552,0.00322778,0.00322778,0.00322778
64,4359.03,1.58267,1.06132,0.95935,0.49142,0.37713,0.35993,0.19732,1.41708,0.97757,0.91593,0.00308412,0.00308412,0.00308412
65,4426.92,1.58051,1.05765,0.95855,0.48399,0.37889,0.35833,0.19664,1.4291,0.97932,0.91832,0.00294239,0.00294239,0.00294239
66,4494.47,1.59104,1.06297,0.95906,0.47847,0.38212,0.36194,0.20032,1.42189,0.97311,0.91652,0.00280275,0.00280275,0.00280275
67,4562.08,1.5751,1.05058,0.95799,0.48247,0.38285,0.36104,0.19858,1.4076,0.97432,0.91387,0.00266532,0.00266532,0.00266532
68,4629.39,1.57333,1.05054,0.95492,0.49466,0.37974,0.36397,0.20035,1.4102,0.96841,0.91421,0.00253024,0.00253024,0.00253024
69,4697.4,1.57464,1.04696,0.95932,0.48896,0.38657,0.36571,0.20251,1.4012,0.96898,0.91313,0.00239766,0.00239766,0.00239766
70,4764.73,1.5752,1.04623,0.95448,0.49376,0.38533,0.36531,0.20218,1.40834,0.96923,0.91366,0.00226769,0.00226769,0.00226769
71,4832.63,1.56409,1.04253,0.95706,0.49378,0.38413,0.36371,0.20177,1.40413,0.96843,0.91244,0.00214046,0.00214046,0.00214046
72,4900.3,1.56559,1.04451,0.95849,0.4897,0.38741,0.36683,0.20257,1.40646,0.96654,0.91229,0.00201611,0.00201611,0.00201611
73,4968.35,1.56367,1.0354,0.95414,0.48789,0.38774,0.3659,0.20272,1.39981,0.96391,0.91116,0.00189475,0.00189475,0.00189475
74,5035.96,1.55614,1.03541,0.955,0.4949,0.38381,0.3687,0.20409,1.40323,0.96177,0.9116,0.00177651,0.00177651,0.00177651
75,5103.24,1.54575,1.02737,0.95565,0.49209,0.38962,0.36979,0.20409,1.40237,0.96287,0.91247,0.00166149,0.00166149,0.00166149
76,5171.09,1.54862,1.02821,0.95353,0.50004,0.38663,0.36971,0.20395,1.4011,0.96194,0.91147,0.00154982,0.00154982,0.00154982
