epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,109.055,1.52549,1.14777,1.03767,0.52247,0.43258,0.41628,0.23332,1.43515,1.11851,1.02199,0.00166328,0.00166328,0.0683977
2,211.907,1.53602,1.16102,1.03296,0.51332,0.42449,0.40998,0.23217,1.43894,1.12634,1.0231,0.00332917,0.00332917,0.0367302
3,313.371,1.54008,1.16742,1.04045,0.51789,0.41431,0.40244,0.22608,1.43467,1.13758,1.02388,0.00499193,0.00499193,0.00505968
4,414.983,1.55435,1.18655,1.05184,0.52345,0.41625,0.40714,0.22624,1.46565,1.1385,1.02994,0.00498946,0.00498946,0.00498946
5,516.81,1.56051,1.19237,1.04812,0.51308,0.41478,0.39828,0.22448,1.43068,1.14622,1.02333,0.00498127,0.00498127,0.00498127
6,619.39,1.55809,1.19293,1.04666,0.51388,0.4066,0.39697,0.22306,1.44252,1.15182,1.0243,0.00497076,0.00497076,0.00497076
7,721.26,1.56342,1.19091,1.04813,0.50801,0.41929,0.40711,0.22732,1.45137,1.13346,1.02566,0.00495793,0.00495793,0.00495793
8,822.584,1.54955,1.18342,1.05216,0.5078,0.4266,0.40981,0.22977,1.43277,1.12816,1.02155,0.0049428,0.0049428,0.0049428
9,924.037,1.5571,1.18433,1.04621,0.51767,0.41794,0.40534,0.22611,1.45411,1.13266,1.02579,0.00492539,0.00492539,0.00492539
10,1025.63,1.55817,1.18732,1.04497,0.51582,0.42908,0.40892,0.23005,1.44214,1.12269,1.02147,0.0049057,0.0049057,0.0049057
11,1126.95,1.55188,1.17885,1.04672,0.51487,0.41552,0.4065,0.22576,1.44428,1.13561,1.02577,0.00488376,0.00488376,0.00488376
12,1228.02,1.55515,1.18564,1.04414,0.51762,0.42277,0.41312,0.2319,1.43135,1.12711,1.02264,0.00485959,0.00485959,0.00485959
13,1329.34,1.54843,1.18383,1.04853,0.52918,0.42429,0.41649,0.23286,1.43706,1.12119,1.02186,0.00483322,0.00483322,0.00483322
14,1430.53,1.55489,1.18172,1.04509,0.52163,0.42266,0.41183,0.23135,1.44319,1.12634,1.02444,0.00480467,0.00480467,0.00480467
15,1531.5,1.53988,1.16691,1.04493,0.52735,0.41943,0.41266,0.23215,1.43988,1.12736,1.02313,0.00477396,0.00477396,0.00477396
16,1632.41,1.54554,1.17393,1.04413,0.5288,0.42136,0.41558,0.23252,1.42555,1.11713,1.0218,0.00474114,0.00474114,0.00474114
17,1733.55,1.53806,1.15808,1.03941,0.53015,0.42168,0.41708,0.23293,1.43819,1.11615,1.02361,0.00470623,0.00470623,0.00470623
18,1834.62,1.54963,1.17047,1.04158,0.54752,0.4113,0.40834,0.22812,1.44215,1.11938,1.0231,0.00466926,0.00466926,0.00466926
19,1935.86,1.54909,1.1706,1.04238,0.52992,0.42681,0.42053,0.23678,1.44268,1.11211,1.02304,0.00463028,0.00463028,0.00463028
20,2037.08,1.53502,1.15278,1.04284,0.53474,0.42415,0.41681,0.23648,1.41563,1.10782,1.01728,0.00458932,0.00458932,0.00458932
21,2138.15,1.53875,1.15665,1.03992,0.52032,0.42209,0.41231,0.23193,1.43838,1.12105,1.02267,0.00454642,0.00454642,0.00454642
22,2239.02,1.53725,1.15719,1.04096,0.52177,0.43143,0.41811,0.23581,1.42389,1.11311,1.01813,0.00450162,0.00450162,0.00450162
23,2339.92,1.52517,1.14734,1.0432,0.53486,0.41879,0.41483,0.23436,1.42606,1.1121,1.02029,0.00445497,0.00445497,0.00445497
24,2440.84,1.52561,1.14968,1.04222,0.52594,0.43444,0.42369,0.24136,1.40755,1.10263,1.01528,0.00440651,0.00440651,0.00440651
25,2541.63,1.52953,1.1501,1.03952,0.53806,0.42774,0.42472,0.23903,1.42402,1.10723,1.01752,0.0043563,0.0043563,0.0043563
26,2642.52,1.53186,1.15158,1.03855,0.53427,0.42906,0.41852,0.23558,1.4486,1.10798,1.02326,0.00430438,0.00430438,0.00430438
27,2743.24,1.52189,1.1477,1.03909,0.53034,0.42685,0.42035,0.23698,1.43299,1.10423,1.01965,0.0042508,0.0042508,0.0042508
28,2844.35,1.5193,1.13684,1.03811,0.53932,0.42014,0.41671,0.23654,1.41961,1.10628,1.0182,0.00419562,0.00419562,0.00419562
29,2944.94,1.51847,1.13771,1.03558,0.52226,0.43142,0.42081,0.23763,1.4174,1.10405,1.01609,0.00413888,0.00413888,0.00413888
30,3045.55,1.51134,1.12899,1.03896,0.53817,0.4341,0.42401,0.24041,1.41386,1.09647,1.01548,0.00408065,0.00408065,0.00408065
31,3146.49,1.52325,1.13762,1.03402,0.54494,0.42536,0.42359,0.24005,1.41989,1.1,1.01779,0.00402099,0.00402099,0.00402099
32,3247.33,1.52489,1.14124,1.03597,0.5352,0.43337,0.42323,0.23824,1.42924,1.10261,1.01895,0.00395995,0.00395995,0.00395995
33,3347.84,1.52181,1.13654,1.03257,0.54762,0.42749,0.4257,0.24105,1.40167,1.0891,1.01489,0.00389759,0.00389759,0.00389759
34,3449.22,1.52104,1.12469,1.03744,0.53596,0.43208,0.42627,0.24125,1.41884,1.09542,1.01827,0.00383397,0.00383397,0.00383397
35,3550.51,1.50687,1.11796,1.0356,0.5459,0.43268,0.42852,0.24409,1.41013,1.0883,1.0157,0.00376916,0.00376916,0.00376916
36,3652.02,1.5124,1.12565,1.03708,0.55824,0.43153,0.43144,0.24533,1.42036,1.08863,1.017,0.00370323,0.00370323,0.00370323
37,3753.47,1.50851,1.11815,1.03446,0.53297,0.44042,0.43074,0.24585,1.40191,1.08641,1.01327,0.00363623,0.00363623,0.00363623
38,3855.04,1.50983,1.12378,1.03593,0.52889,0.43697,0.42883,0.24359,1.41092,1.0863,1.01417,0.00356823,0.00356823,0.00356823
39,3956.98,1.51384,1.12201,1.03559,0.5397,0.43719,0.4291,0.24377,1.422,1.08856,1.01718,0.0034993,0.0034993,0.0034993
40,4058.52,1.49884,1.10848,1.03178,0.54366,0.43704,0.42818,0.24505,1.40274,1.08509,1.01308,0.0034295,0.0034295,0.0034295
41,4159.78,1.49349,1.10919,1.03788,0.52733,0.44602,0.43309,0.24718,1.39843,1.08176,1.01073,0.00335892,0.00335892,0.00335892
42,4261.31,1.49955,1.10961,1.03088,0.54044,0.43748,0.43118,0.24685,1.40266,1.07888,1.0115,0.0032876,0.0032876,0.0032876
43,4363.2,1.50105,1.10628,1.02914,0.53238,0.43984,0.43239,0.24643,1.40097,1.07882,1.0137,0.00321564,0.00321564,0.00321564
44,4464.55,1.50154,1.1042,1.03242,0.54033,0.44143,0.43272,0.24425,1.41744,1.08294,1.01548,0.00314309,0.00314309,0.00314309
45,4565.88,1.4855,1.09435,1.03343,0.54336,0.44038,0.43459,0.24798,1.39997,1.07681,1.01205,0.00307003,0.00307003,0.00307003
46,4667.42,1.48852,1.09536,1.02681,0.54843,0.43873,0.43671,0.24884,1.39443,1.07421,1.01005,0.00299653,0.00299653,0.00299653
47,4768.81,1.49069,1.09404,1.02883,0.53352,0.4382,0.43296,0.24518,1.40485,1.07871,1.01332,0.00292267,0.00292267,0.00292267
48,4870.33,1.4822,1.08809,1.0287,0.54077,0.43855,0.43342,0.2475,1.39659,1.07656,1.01085,0.00284851,0.00284851,0.00284851
49,4971.81,1.48995,1.09312,1.02722,0.54513,0.44012,0.43371,0.247,1.39782,1.07882,1.01096,0.00277413,0.00277413,0.00277413
50,5073.85,1.49255,1.08969,1.02322,0.54636,0.44112,0.43379,0.24715,1.40318,1.07754,1.01165,0.0026996,0.0026996,0.0026996
51,5174.98,1.48358,1.09129,1.029,0.54979,0.43866,0.43721,0.2503,1.39016,1.07391,1.0096,0.002625,0.002625,0.002625
52,5276.31,1.47206,1.072,1.02535,0.54136,0.44194,0.43444,0.24591,1.41408,1.08046,1.01304,0.0025504,0.0025504,0.0025504
53,5378.07,1.48258,1.08616,1.02454,0.5405,0.44672,0.4375,0.24904,1.4005,1.07096,1.0106,0.00247587,0.00247587,0.00247587
54,5479.62,1.47849,1.07379,1.02641,0.55668,0.44172,0.44064,0.25147,1.4023,1.07172,1.01151,0.00240149,0.00240149,0.00240149
55,5581.01,1.47752,1.07297,1.02455,0.54967,0.43888,0.43881,0.25168,1.39105,1.07075,1.01021,0.00232733,0.00232733,0.00232733
56,5682.86,1.47726,1.07454,1.02584,0.54295,0.44135,0.43824,0.24906,1.39627,1.07323,1.00987,0.00225347,0.00225347,0.00225347
57,5783.92,1.47591,1.08048,1.02743,0.54327,0.44675,0.43888,0.25013,1.39258,1.07143,1.00941,0.00217997,0.00217997,0.00217997
58,5885.16,1.48058,1.0746,1.02318,0.54943,0.43747,0.43501,0.24851,1.3987,1.07539,1.01065,0.00210691,0.00210691,0.00210691
59,5986.59,1.47072,1.06554,1.02358,0.54924,0.43954,0.43906,0.2499,1.39998,1.07267,1.01099,0.00203436,0.00203436,0.00203436
60,6087.96,1.47184,1.07007,1.02514,0.55004,0.44259,0.43886,0.24996,1.39845,1.07337,1.00972,0.0019624,0.0019624,0.0019624
61,6189.59,1.47536,1.06557,1.01688,0.54905,0.44411,0.43979,0.25172,1.38625,1.06802,1.0078,0.00189108,0.00189108,0.00189108
62,6290.91,1.46696,1.06508,1.02408,0.55101,0.44821,0.44364,0.25186,1.39712,1.06603,1.01024,0.0018205,0.0018205,0.0018205
63,6392.24,1.46461,1.059,1.02088,0.53874,0.44997,0.44182,0.25213,1.3946,1.06782,1.0102,0.0017507,0.0017507,0.0017507
64,6494.01,1.47086,1.06169,1.01918,0.54503,0.44971,0.44289,0.25366,1.38926,1.06614,1.00891,0.00168177,0.00168177,0.00168177
65,6595.62,1.46356,1.05162,1.01904,0.54598,0.44746,0.44045,0.25174,1.39031,1.06655,1.00937,0.00161377,0.00161377,0.00161377
66,6697.16,1.45369,1.04475,1.0147,0.54965,0.45027,0.44174,0.25192,1.39052,1.06682,1.00939,0.00154677,0.00154677,0.00154677
67,6798.96,1.46106,1.05322,1.02039,0.54954,0.445,0.44075,0.25167,1.39185,1.06886,1.00891,0.00148084,0.00148084,0.00148084
68,6899.88,1.45633,1.04608,1.01828,0.54479,0.44456,0.43839,0.25033,1.39619,1.06812,1.01031,0.00141603,0.00141603,0.00141603
69,7000.98,1.45791,1.04217,1.02101,0.53791,0.44978,0.43951,0.25162,1.39441,1.067,1.00981,0.00135241,0.00135241,0.00135241
70,7102.15,1.44951,1.0383,1.01794,0.54569,0.44723,0.43947,0.25092,1.39694,1.06867,1.00976,0.00129005,0.00129005,0.00129005
71,7202.96,1.452,1.03673,1.01497,0.54244,0.45274,0.4411,0.25118,1.39618,1.06998,1.00985,0.00122901,0.00122901,0.00122901
72,7304.25,1.4455,1.03544,1.01714,0.54847,0.4501,0.44123,0.25135,1.39821,1.07179,1.01003,0.00116935,0.00116935,0.00116935
73,7405.64,1.45559,1.04034,1.01523,0.54536,0.4493,0.43966,0.25054,1.39366,1.0711,1.00859,0.00111112,0.00111112,0.00111112
74,7507.17,1.45181,1.03214,1.01618,0.55228,0.44291,0.43939,0.25009,1.39379,1.07292,1.00907,0.00105438,0.00105438,0.00105438
75,7608.61,1.44721,1.03493,1.01704,0.53968,0.44439,0.437,0.24944,1.39123,1.07077,1.00924,0.000999201,0.000999201,0.000999201
76,7709.75,1.43818,1.02689,1.01356,0.54452,0.447,0.43809,0.25021,1.38976,1.06995,1.00827,0.000945621,0.000945621,0.000945621
77,7810.91,1.4434,1.03254,1.01767,0.5468,0.44894,0.43756,0.24986,1.39317,1.07123,1.00886,0.0008937,0.0008937,0.0008937
78,7911.67,1.4409,1.02712,1.01667,0.54452,0.45145,0.44106,0.25205,1.39258,1.07178,1.00845,0.000843486,0.000843486,0.000843486
79,8013.09,1.44857,1.02981,1.01367,0.54955,0.44669,0.4416,0.25184,1.39006,1.07031,1.00766,0.000795031,0.000795031,0.000795031
80,8114.11,1.44149,1.0216,1.01247,0.5502,0.44464,0.43746,0.24962,1.3963,1.07201,1.00971,0.000748382,0.000748382,0.000748382
81,8215.07,1.4413,1.02542,1.01559,0.54636,0.45123,0.4393,0.24984,1.3923,1.07025,1.00862,0.000703585,0.000703585,0.000703585
82,8316.17,1.43335,1.01853,1.01356,0.54233,0.45197,0.43974,0.24973,1.39499,1.07012,1.00928,0.000660684,0.000660684,0.000660684
83,8417.32,1.44548,1.02138,1.01151,0.54729,0.4511,0.44108,0.25081,1.39466,1.07021,1.00948,0.000619721,0.000619721,0.000619721
84,8518.79,1.43139,1.01399,1.01331,0.5432,0.45119,0.44109,0.25138,1.39409,1.06897,1.00936,0.000580738,0.000580738,0.000580738
85,8620.1,1.43525,1.01564,1.01336,0.55386,0.44605,0.44083,0.25022,1.39521,1.07015,1.00948,0.000543772,0.000543772,0.000543772
86,8718.18,1.32903,0.91418,1.02204,0.54621,0.44739,0.43775,0.24846,1.39861,1.0772,1.01083,0.00050886,0.00050886,0.00050886
87,8814.27,1.33307,0.90924,1.01999,0.54629,0.44483,0.43521,0.24736,1.39804,1.07899,1.01057,0.000476036,0.000476036,0.000476036
88,8910.3,1.32531,0.90459,1.01805,0.55033,0.44322,0.43529,0.24714,1.39809,1.07953,1.01054,0.000445333,0.000445333,0.000445333
89,9006.85,1.32121,0.89772,1.01553,0.55543,0.441,0.43595,0.24718,1.39865,1.07996,1.01084,0.000416781,0.000416781,0.000416781
90,9102.94,1.32104,0.8966,1.01604,0.5474,0.4449,0.43652,0.24764,1.39866,1.07822,1.01129,0.000390408,0.000390408,0.000390408
91,9198.97,1.32236,0.89906,1.01948,0.55873,0.4388,0.43519,0.24739,1.4002,1.07843,1.01198,0.000366241,0.000366241,0.000366241
92,9295.1,1.31385,0.88867,1.01964,0.55864,0.43925,0.43463,0.24693,1.40173,1.08117,1.01231,0.000344302,0.000344302,0.000344302
93,9391.26,1.31731,0.8922,1.01478,0.55672,0.44048,0.4343,0.24635,1.40421,1.08217,1.01294,0.000324615,0.000324615,0.000324615
94,9487.24,1.31075,0.88476,1.01835,0.55644,0.44041,0.43386,0.24622,1.40102,1.08139,1.01223,0.000307198,0.000307198,0.000307198
95,9583.21,1.30849,0.88541,1.01652,0.55386,0.44133,0.43428,0.24634,1.40151,1.08191,1.01218,0.000292068,0.000292068,0.000292068
96,9679.07,1.31483,0.88945,1.01588,0.55578,0.44375,0.43506,0.24657,1.40114,1.08216,1.01214,0.00027924,0.00027924,0.00027924
