epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,109.198,1.51139,1.12672,1.03403,0.52678,0.4335,0.41867,0.23654,1.43105,1.11386,1.02145,0.00166328,0.00166328,0.0683977
2,212.602,1.52577,1.14558,1.03043,0.52183,0.42703,0.41303,0.23466,1.42643,1.12641,1.02089,0.00332917,0.00332917,0.0367302
3,314.327,1.53095,1.15741,1.03804,0.50877,0.41692,0.40181,0.22341,1.4316,1.13711,1.02222,0.00499193,0.00499193,0.00505968
4,415.926,1.54688,1.17863,1.04999,0.51362,0.4188,0.40262,0.22505,1.45282,1.1414,1.0289,0.00498946,0.00498946,0.00498946
5,517.748,1.55475,1.18324,1.04782,0.51904,0.41956,0.40581,0.2276,1.43228,1.13947,1.02369,0.00498127,0.00498127,0.00498127
6,619.392,1.55145,1.18324,1.0447,0.48162,0.4158,0.39376,0.22172,1.43527,1.16471,1.02379,0.00497076,0.00497076,0.00497076
7,721.372,1.55844,1.18426,1.04733,0.51438,0.41771,0.39842,0.22106,1.45754,1.1442,1.02738,0.00495793,0.00495793,0.00495793
8,822.89,1.54497,1.17794,1.05082,0.51727,0.42053,0.40735,0.22916,1.42729,1.13318,1.02235,0.0049428,0.0049428,0.0049428
9,924.459,1.55174,1.1781,1.04521,0.51491,0.41695,0.40167,0.22561,1.44748,1.1349,1.02434,0.00492539,0.00492539,0.00492539
10,1026.02,1.55605,1.18217,1.04378,0.51497,0.4245,0.40584,0.22719,1.4434,1.13767,1.02212,0.0049057,0.0049057,0.0049057
11,1127.64,1.54766,1.17366,1.0461,0.52781,0.4201,0.40886,0.22981,1.42928,1.12544,1.02298,0.00488376,0.00488376,0.00488376
12,1229.03,1.55248,1.18168,1.04321,0.51999,0.41326,0.40371,0.22758,1.43183,1.13653,1.02281,0.00485959,0.00485959,0.00485959
13,1330.5,1.54363,1.17673,1.04774,0.53104,0.42068,0.41293,0.23102,1.44573,1.12774,1.02433,0.00483322,0.00483322,0.00483322
14,1432,1.55201,1.17568,1.04466,0.51191,0.42213,0.40926,0.22932,1.43827,1.1303,1.02484,0.00480467,0.00480467,0.00480467
15,1533.5,1.53612,1.16335,1.04384,0.52159,0.4191,0.41088,0.23269,1.43664,1.13056,1.02363,0.00477396,0.00477396,0.00477396
16,1634.81,1.54269,1.16925,1.04393,0.52555,0.42151,0.40787,0.2308,1.42577,1.12569,1.02355,0.00474114,0.00474114,0.00474114
17,1736.47,1.53426,1.15166,1.03966,0.51912,0.42487,0.41401,0.23231,1.44558,1.12327,1.02556,0.00470623,0.00470623,0.00470623
18,1838.17,1.54519,1.16568,1.04119,0.52584,0.42226,0.4107,0.23212,1.42312,1.12209,1.01999,0.00466926,0.00466926,0.00466926
19,1939.72,1.54593,1.165,1.04189,0.51457,0.43697,0.41848,0.23499,1.43926,1.11515,1.0263,0.00463028,0.00463028,0.00463028
20,2041.36,1.53242,1.14841,1.04268,0.51874,0.43162,0.41695,0.23325,1.42784,1.11551,1.01999,0.00458932,0.00458932,0.00458932
21,2143.05,1.53429,1.15143,1.03851,0.54529,0.42508,0.41912,0.23625,1.42561,1.11412,1.02067,0.00454642,0.00454642,0.00454642
22,2244.74,1.5339,1.15178,1.04095,0.52227,0.43619,0.41859,0.23533,1.44124,1.11876,1.02266,0.00450162,0.00450162,0.00450162
23,2346.43,1.52295,1.14237,1.04261,0.52776,0.43085,0.41617,0.23538,1.43066,1.11511,1.02173,0.00445497,0.00445497,0.00445497
24,2447.82,1.52212,1.1425,1.04224,0.53237,0.438,0.42515,0.24013,1.41894,1.10721,1.0187,0.00440651,0.00440651,0.00440651
25,2549.31,1.52608,1.14392,1.0392,0.54181,0.41878,0.41731,0.23504,1.42298,1.11258,1.01712,0.0043563,0.0043563,0.0043563
26,2651.16,1.52806,1.1464,1.03832,0.53705,0.43055,0.41788,0.23385,1.43762,1.11007,1.0222,0.00430438,0.00430438,0.00430438
27,2751.74,1.51974,1.14371,1.03973,0.54029,0.42711,0.41612,0.23332,1.44105,1.11285,1.02311,0.0042508,0.0042508,0.0042508
28,2853.3,1.51536,1.13114,1.03708,0.53132,0.42741,0.4158,0.23392,1.41891,1.11159,1.01921,0.00419562,0.00419562,0.00419562
29,2954.65,1.5151,1.13204,1.03518,0.53806,0.432,0.42174,0.23771,1.43017,1.10819,1.01982,0.00413888,0.00413888,0.00413888
30,3056.4,1.50826,1.12257,1.03862,0.53398,0.43613,0.42457,0.24053,1.42381,1.10282,1.0185,0.00408065,0.00408065,0.00408065
31,3157.58,1.52172,1.13225,1.03449,0.534,0.43087,0.41933,0.23724,1.42218,1.10047,1.01936,0.00402099,0.00402099,0.00402099
32,3258.6,1.5203,1.13547,1.03517,0.52994,0.43719,0.42254,0.23641,1.43505,1.1038,1.02116,0.00395995,0.00395995,0.00395995
33,3359.87,1.51793,1.13059,1.03146,0.53969,0.4344,0.42365,0.23808,1.40854,1.092,1.01794,0.00389759,0.00389759,0.00389759
34,3460.8,1.51627,1.11861,1.03623,0.5304,0.43959,0.42845,0.2416,1.42197,1.09806,1.02001,0.00383397,0.00383397,0.00383397
35,3561.85,1.50425,1.11346,1.0347,0.54081,0.43782,0.42974,0.2443,1.40498,1.08612,1.01481,0.00376916,0.00376916,0.00376916
36,3662.92,1.50769,1.12006,1.03548,0.54219,0.43867,0.42911,0.24153,1.42996,1.09813,1.0194,0.00370323,0.00370323,0.00370323
37,3763.99,1.50578,1.1129,1.03381,0.54589,0.43503,0.43093,0.244,1.40461,1.08752,1.01383,0.00363623,0.00363623,0.00363623
38,3865.02,1.50691,1.11603,1.03537,0.54833,0.43341,0.42627,0.23815,1.42727,1.09506,1.01921,0.00356823,0.00356823,0.00356823
39,3966.37,1.50931,1.11636,1.03436,0.54578,0.43939,0.42868,0.24455,1.4074,1.08697,1.01456,0.0034993,0.0034993,0.0034993
40,4067.55,1.49412,1.10191,1.03103,0.55284,0.43272,0.42684,0.24383,1.4044,1.08867,1.01508,0.0034295,0.0034295,0.0034295
41,4169.1,1.48964,1.10412,1.03723,0.55539,0.43534,0.43007,0.24455,1.40429,1.08828,1.01443,0.00335892,0.00335892,0.00335892
42,4271.1,1.49512,1.10485,1.02985,0.54936,0.43223,0.42701,0.24218,1.40351,1.08972,1.01358,0.0032876,0.0032876,0.0032876
43,4372.99,1.49875,1.10176,1.02869,0.52986,0.44474,0.42915,0.2444,1.39913,1.08531,1.01334,0.00321564,0.00321564,0.00321564
