epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3267.74,1.42809,1.03942,0.95841,0.55409,0.45138,0.44329,0.25395,1.3642,1.06249,0.96001,0.0032876,0.0032876,0.0032876
43,3345.36,1.4267,1.03617,0.95673,0.55661,0.44905,0.44758,0.25638,1.36802,1.05697,0.96055,0.00321564,0.00321564,0.00321564
44,3423.1,1.42827,1.03443,0.95929,0.54567,0.45648,0.44382,0.25231,1.37709,1.06653,0.96014,0.00314309,0.00314309,0.00314309
45,3500.31,1.41485,1.02448,0.95872,0.54959,0.4517,0.44347,0.25341,1.37306,1.06521,0.96066,0.00307003,0.00307003,0.00307003
46,3577.89,1.41689,1.0251,0.9546,0.55861,0.45155,0.44414,0.25303,1.37349,1.06521,0.95961,0.00299653,0.00299653,0.00299653
47,3655.45,1.4199,1.02344,0.95624,0.5557,0.45338,0.44633,0.25685,1.3575,1.0562,0.95799,0.00292267,0.00292267,0.00292267
48,3733.38,1.41157,1.01972,0.95682,0.55585,0.45129,0.44672,0.25679,1.36207,1.05965,0.95879,0.00284851,0.00284851,0.00284851
49,3811.18,1.41861,1.02258,0.95439,0.55961,0.44883,0.44111,0.2532,1.3683,1.06508,0.96045,0.00277413,0.00277413,0.00277413
50,3888.02,1.41924,1.01719,0.95167,0.55622,0.45602,0.44301,0.25411,1.36434,1.05974,0.95907,0.0026996,0.0026996,0.0026996
51,3964.89,1.41393,1.01982,0.95599,0.54667,0.45696,0.44092,0.25317,1.35904,1.06273,0.95747,0.002625,0.002625,0.002625
52,4042.05,1.40062,1.00208,0.95296,0.55026,0.45621,0.44371,0.25498,1.37227,1.06463,0.95953,0.0025504,0.0025504,0.0025504
53,4119.69,1.41084,1.01472,0.95284,0.54696,0.45653,0.44334,0.25502,1.36138,1.05938,0.95846,0.00247587,0.00247587,0.00247587
54,4197.23,1.40571,1.00407,0.95424,0.56201,0.45566,0.44694,0.25776,1.36083,1.05768,0.95853,0.00240149,0.00240149,0.00240149
55,4273.23,1.40464,1.00125,0.95369,0.5643,0.45732,0.44903,0.25818,1.35642,1.05554,0.95712,0.00232733,0.00232733,0.00232733
56,4351.29,1.40698,1.00244,0.95303,0.55799,0.45506,0.44379,0.25582,1.36489,1.06374,0.95883,0.00225347,0.00225347,0.00225347
57,4428.55,1.40391,1.00848,0.95518,0.55373,0.46228,0.44995,0.25718,1.36361,1.05569,0.95888,0.00217997,0.00217997,0.00217997
58,4506.05,1.40947,1.0024,0.95296,0.55283,0.455,0.44362,0.25446,1.35932,1.0569,0.95828,0.00210691,0.00210691,0.00210691
59,4583.82,1.39779,0.99302,0.95169,0.56222,0.4513,0.44626,0.25685,1.35868,1.05518,0.95758,0.00203436,0.00203436,0.00203436
60,4661.39,1.4026,0.9986,0.95363,0.55985,0.44896,0.44364,0.2559,1.35923,1.05629,0.95731,0.0019624,0.0019624,0.0019624
61,4739.09,1.40488,0.99455,0.9483,0.56997,0.45106,0.44826,0.25894,1.35015,1.05678,0.956,0.00189108,0.00189108,0.00189108
62,4816.49,1.39518,0.992,0.95167,0.57064,0.45194,0.44889,0.25873,1.34988,1.0484,0.95661,0.0018205,0.0018205,0.0018205
63,4893.9,1.39068,0.9855,0.94975,0.57107,0.45123,0.44754,0.2581,1.35087,1.05135,0.95633,0.0017507,0.0017507,0.0017507
64,4971.56,1.39946,0.98792,0.94848,0.5724,0.45111,0.44985,0.25849,1.35373,1.05553,0.95638,0.00168177,0.00168177,0.00168177
65,5049.15,1.38992,0.97919,0.9478,0.56522,0.45084,0.44745,0.25724,1.35568,1.05689,0.95643,0.00161377,0.00161377,0.00161377
66,5126.38,1.38348,0.97168,0.94503,0.57536,0.45042,0.44963,0.25877,1.36123,1.05363,0.95637,0.00154677,0.00154677,0.00154677
67,5203.61,1.38843,0.98027,0.94882,0.57296,0.45407,0.44818,0.2573,1.36153,1.0544,0.95738,0.00148084,0.00148084,0.00148084
68,5281.23,1.38409,0.97145,0.94819,0.57703,0.45042,0.44815,0.2571,1.36175,1.0531,0.95671,0.00141603,0.00141603,0.00141603
69,5358.44,1.38523,0.96819,0.94919,0.56764,0.45558,0.44914,0.25869,1.35899,1.05301,0.95619,0.00135241,0.00135241,0.00135241
70,5434.36,1.37636,0.96486,0.94744,0.57653,0.45159,0.44862,0.25792,1.35739,1.05402,0.95595,0.00129005,0.00129005,0.00129005
71,5511.43,1.38151,0.96432,0.94603,0.57246,0.45638,0.44862,0.25766,1.35641,1.05555,0.95618,0.00122901,0.00122901,0.00122901
72,5589.41,1.37466,0.96244,0.94744,0.58111,0.449,0.44707,0.25769,1.35559,1.05601,0.95606,0.00116935,0.00116935,0.00116935
73,5666.82,1.38402,0.96647,0.94634,0.57104,0.45423,0.44793,0.25756,1.35682,1.05499,0.95651,0.00111112,0.00111112,0.00111112
74,5744.34,1.37691,0.95733,0.94542,0.56993,0.45381,0.4468,0.25704,1.35785,1.05478,0.95728,0.00105438,0.00105438,0.00105438
75,5821.87,1.37376,0.96045,0.94616,0.58052,0.44884,0.44771,0.25657,1.35689,1.05562,0.95655,0.000999201,0.000999201,0.000999201
76,5899.48,1.36363,0.95178,0.94336,0.57361,0.45257,0.44832,0.25778,1.35999,1.05614,0.95678,0.000945621,0.000945621,0.000945621
77,5977.3,1.37141,0.95847,0.94674,0.57583,0.44936,0.44852,0.25769,1.35727,1.05667,0.95618,0.0008937,0.0008937,0.0008937
78,6054.8,1.36904,0.95063,0.9455,0.56501,0.45322,0.44808,0.25706,1.35739,1.05733,0.95631,0.000843486,0.000843486,0.000843486
79,6132.33,1.37556,0.95463,0.94412,0.57353,0.45128,0.44778,0.25684,1.35448,1.05743,0.95585,0.000795031,0.000795031,0.000795031
80,6210.09,1.36853,0.94649,0.94348,0.56461,0.45478,0.44664,0.25591,1.35923,1.05866,0.95696,0.000748382,0.000748382,0.000748382
81,6287.17,1.37085,0.95167,0.94522,0.55753,0.46057,0.44703,0.25633,1.35617,1.05754,0.9562,0.000703585,0.000703585,0.000703585
82,6364.75,1.36111,0.94387,0.94418,0.5574,0.45902,0.44834,0.25699,1.35911,1.05821,0.95646,0.000660684,0.000660684,0.000660684
83,6442.05,1.37335,0.94798,0.94298,0.57198,0.45123,0.44663,0.25596,1.35942,1.0595,0.95671,0.000619721,0.000619721,0.000619721
84,6519.61,1.35868,0.93776,0.94379,0.56832,0.45454,0.44883,0.25703,1.3591,1.05853,0.95639,0.000580738,0.000580738,0.000580738
85,6597.23,1.3613,0.93951,0.94356,0.56744,0.45663,0.44873,0.25728,1.35984,1.05925,0.95657,0.000543772,0.000543772,0.000543772
86,6671.32,1.26561,0.84408,0.94452,0.57015,0.45353,0.44478,0.25421,1.36782,1.06468,0.95803,0.00050886,0.00050886,0.00050886
87,6743.39,1.2665,0.83735,0.94312,0.56368,0.45406,0.44295,0.25308,1.36827,1.06598,0.95791,0.000476036,0.000476036,0.000476036
88,6815.75,1.25986,0.83172,0.94089,0.56963,0.45466,0.445,0.25415,1.36892,1.06594,0.95806,0.000445333,0.000445333,0.000445333
89,6888.17,1.25584,0.82694,0.94015,0.56348,0.45612,0.44373,0.25421,1.36975,1.06614,0.9581,0.000416781,0.000416781,0.000416781
90,6960.65,1.25376,0.82558,0.93942,0.56236,0.45452,0.4439,0.25401,1.37131,1.06637,0.95825,0.000390408,0.000390408,0.000390408
91,7032.61,1.25459,0.82596,0.94163,0.55487,0.4583,0.44431,0.25451,1.36995,1.06609,0.95842,0.000366241,0.000366241,0.000366241
92,7104.88,1.24593,0.81702,0.94071,0.55361,0.45876,0.44323,0.25385,1.37105,1.06717,0.95866,0.000344302,0.000344302,0.000344302
93,7177.02,1.25249,0.82108,0.93864,0.55775,0.45585,0.44331,0.2536,1.37065,1.06742,0.95863,0.000324615,0.000324615,0.000324615
94,7249.32,1.24298,0.81384,0.94107,0.55942,0.45534,0.44283,0.2533,1.36831,1.06807,0.95815,0.000307198,0.000307198,0.000307198
95,7321.62,1.24277,0.81382,0.93986,0.56128,0.45421,0.44293,0.25346,1.36866,1.06846,0.95829,0.000292068,0.000292068,0.000292068
96,7393.59,1.2498,0.81654,0.93947,0.55985,0.45588,0.44314,0.25367,1.36683,1.06887,0.95813,0.00027924,0.00027924,0.00027924
97,7465.76,1.24613,0.81487,0.93922,0.56044,0.45564,0.44331,0.25372,1.36743,1.06982,0.95844,0.000268728,0.000268728,0.000268728
98,7537.95,1.24485,0.81294,0.94008,0.55592,0.45765,0.4437,0.25372,1.3694,1.06885,0.95875,0.00026054,0.00026054,0.00026054
99,7610.25,1.24418,0.81137,0.93963,0.55687,0.45809,0.44345,0.25351,1.36873,1.06942,0.95869,0.000254687,0.000254687,0.000254687
100,7682.55,1.24918,0.81502,0.93889,0.55261,0.4586,0.44242,0.25376,1.36713,1.07012,0.95841,0.000251172,0.000251172,0.000251172
