epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,229.2,1.42453,1.1786,1.23905,0.58703,0.50211,0.50226,0.29129,1.5763,1.47551,1.28517,0.000499491,0.000499491,0.000601221
2,453.35,1.41196,1.15671,1.23389,0.58347,0.5125,0.50662,0.29634,1.55458,1.46231,1.2786,0.000499556,0.000499556,0.000499556
3,677.502,1.40183,1.14649,1.23278,0.59577,0.50988,0.50751,0.29669,1.56035,1.45749,1.28023,0.000498226,0.000498226,0.000498226
4,901.515,1.405,1.14277,1.2304,0.5832,0.51769,0.50534,0.29472,1.56489,1.46688,1.28107,0.000496015,0.000496015,0.000496015
5,1125.58,1.40365,1.14279,1.22947,0.58881,0.50568,0.50269,0.29325,1.56749,1.47295,1.28161,0.000492931,0.000492931,0.000492931
6,1349.66,1.40125,1.13728,1.23158,0.59211,0.50986,0.50748,0.2976,1.55047,1.46208,1.27622,0.000488988,0.000488988,0.000488988
7,1574.58,1.40041,1.13361,1.22791,0.58839,0.50939,0.50698,0.29607,1.55649,1.45792,1.27858,0.0004842,0.0004842,0.0004842
8,1797.87,1.39728,1.1277,1.22592,0.59397,0.50917,0.50572,0.29577,1.55588,1.46633,1.27759,0.000478586,0.000478586,0.000478586
9,2021.54,1.39524,1.12673,1.22589,0.58413,0.51376,0.50688,0.2967,1.55085,1.45553,1.27567,0.000472169,0.000472169,0.000472169
10,2245.78,1.3947,1.12665,1.22615,0.59191,0.5084,0.50418,0.29429,1.56363,1.46277,1.28014,0.000464974,0.000464974,0.000464974
11,2469.39,1.39214,1.11947,1.22767,0.58757,0.5129,0.50549,0.29519,1.55673,1.45946,1.27806,0.000457029,0.000457029,0.000457029
12,2693.82,1.38897,1.11577,1.22574,0.59297,0.50812,0.50428,0.29584,1.55729,1.46547,1.27808,0.000448365,0.000448365,0.000448365
13,2917.85,1.38547,1.11377,1.224,0.58595,0.51246,0.50424,0.29396,1.56134,1.4682,1.28073,0.000439018,0.000439018,0.000439018
14,3141.95,1.39415,1.11547,1.22589,0.58579,0.51217,0.5032,0.29352,1.56597,1.46558,1.28126,0.000429023,0.000429023,0.000429023
15,3366.02,1.38585,1.10811,1.22213,0.59289,0.51056,0.50465,0.29357,1.56924,1.47098,1.28327,0.00041842,0.00041842,0.00041842
16,3589.91,1.38174,1.10512,1.22042,0.59393,0.50709,0.50432,0.29452,1.56051,1.46657,1.27978,0.000407252,0.000407252,0.000407252
17,3813.89,1.38109,1.10218,1.22076,0.5902,0.51166,0.50345,0.29375,1.56277,1.46614,1.27966,0.000395561,0.000395561,0.000395561
18,4037.84,1.37952,1.09813,1.21992,0.58735,0.50979,0.50325,0.29398,1.56488,1.47148,1.28122,0.000383395,0.000383395,0.000383395
19,4262.07,1.37987,1.09898,1.21881,0.58376,0.51842,0.50474,0.29407,1.55718,1.46921,1.27937,0.0003708,0.0003708,0.0003708
20,4485.74,1.3785,1.09596,1.21749,0.58728,0.51045,0.50243,0.29234,1.56668,1.47233,1.28149,0.000357828,0.000357828,0.000357828
21,4709.27,1.37895,1.09677,1.21899,0.58488,0.51274,0.50338,0.29378,1.55988,1.4668,1.27997,0.000344529,0.000344529,0.000344529
22,4933.11,1.37724,1.09832,1.22004,0.59905,0.50232,0.50169,0.29448,1.55264,1.46959,1.27834,0.000330955,0.000330955,0.000330955
23,5156.98,1.37579,1.09097,1.22003,0.59457,0.50701,0.50484,0.29401,1.56137,1.46931,1.2808,0.000317161,0.000317161,0.000317161
24,5381.14,1.37653,1.09295,1.21587,0.59041,0.50939,0.50219,0.29171,1.57216,1.47614,1.28316,0.0003032,0.0003032,0.0003032
25,5605.02,1.37436,1.08847,1.21867,0.59033,0.51062,0.50475,0.29478,1.55661,1.46564,1.27937,0.000289128,0.000289128,0.000289128
