epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,77.1232,3.15624,3.08769,1.62226,0.2124,0.13798,0.07382,0.02811,2.30409,1.82907,1.19134,0.00199458,0.00199458,0.0820488
2,147.611,2.30865,1.91801,1.18447,0.27285,0.19923,0.11393,0.04943,2.05623,1.62859,1.10744,0.0039936,0.0039936,0.0640478
3,216.931,2.17659,1.7441,1.13369,0.34954,0.19449,0.13749,0.05921,2.07579,1.50463,1.09031,0.00598872,0.00598872,0.0460429
4,285.453,2.09582,1.66566,1.10915,0.2357,0.21819,0.15033,0.06894,1.94815,1.49334,1.06993,0.00797702,0.00797702,0.0280312
5,352.754,2.08082,1.61185,1.10044,0.36323,0.21682,0.15434,0.06897,2.00919,1.49246,1.07647,0.00995557,0.00995557,0.0100098
6,420.413,2.04678,1.59283,1.08643,0.26957,0.23812,0.17576,0.07661,1.98981,1.40234,1.08017,0.00993906,0.00993906,0.00993906
7,488.215,2.01462,1.54154,1.07842,0.2772,0.25066,0.19306,0.0934,1.80824,1.34971,1.02126,0.00991232,0.00991232,0.00991232
8,555.419,1.96158,1.48646,1.0691,0.32851,0.25568,0.20288,0.10408,1.72739,1.28514,1.00474,0.00988079,0.00988079,0.00988079
9,623.085,1.9303,1.45899,1.05801,0.33699,0.25436,0.21225,0.10814,1.69202,1.26454,0.99265,0.00984449,0.00984449,0.00984449
10,690.537,1.90512,1.42395,1.05353,0.34402,0.27938,0.2301,0.11193,1.7453,1.27762,1.00055,0.00980345,0.00980345,0.00980345
11,757.685,1.88384,1.40585,1.04333,0.36037,0.28023,0.22959,0.10902,1.83773,1.25392,1.02653,0.00975773,0.00975773,0.00975773
12,824.947,1.871,1.3846,1.03988,0.36154,0.29089,0.24754,0.12392,1.71421,1.20937,0.99249,0.00970736,0.00970736,0.00970736
13,892.28,1.85027,1.36128,1.03734,0.37101,0.28661,0.24685,0.12359,1.66732,1.19086,0.97858,0.00965239,0.00965239,0.00965239
