epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,230.925,1.46993,1.28619,1.24399,0.59468,0.52313,0.51996,0.30725,1.5424,1.44926,1.26633,0.000499491,0.000499491,0.000601221
2,457.79,1.46381,1.27859,1.24145,0.59287,0.52676,0.52534,0.30886,1.5436,1.44216,1.26465,0.000499556,0.000499556,0.000499556
3,684.915,1.45545,1.26975,1.24105,0.59898,0.5283,0.52598,0.30987,1.5439,1.4393,1.26543,0.000498226,0.000498226,0.000498226
4,911.966,1.45941,1.26835,1.24024,0.59238,0.52268,0.52204,0.30847,1.54253,1.4445,1.26507,0.000496015,0.000496015,0.000496015
5,1138.75,1.4607,1.27309,1.23984,0.6028,0.52331,0.52351,0.30814,1.5439,1.4422,1.2652,0.000492931,0.000492931,0.000492931
6,1366.68,1.45975,1.2693,1.24102,0.59642,0.52288,0.52402,0.30955,1.53828,1.44087,1.26395,0.000488988,0.000488988,0.000488988
7,1594.8,1.46025,1.26781,1.24018,0.59089,0.52742,0.52249,0.3083,1.53741,1.44124,1.26375,0.0004842,0.0004842,0.0004842
8,1822.64,1.45741,1.26169,1.23781,0.602,0.52093,0.52463,0.31159,1.5264,1.43242,1.25997,0.000478586,0.000478586,0.000478586
9,2051.22,1.45635,1.26224,1.23872,0.59183,0.52779,0.5243,0.31059,1.52966,1.43108,1.25908,0.000472169,0.000472169,0.000472169
10,2279.16,1.45677,1.26565,1.23923,0.59431,0.5253,0.5247,0.31033,1.53564,1.43677,1.26141,0.000464974,0.000464974,0.000464974
11,2506.99,1.45478,1.25806,1.24026,0.59913,0.52673,0.52554,0.31108,1.53989,1.4357,1.26216,0.000457029,0.000457029,0.000457029
12,2734.68,1.45129,1.25711,1.23798,0.59543,0.5303,0.5262,0.31114,1.54341,1.43522,1.26484,0.000448365,0.000448365,0.000448365
13,2962.83,1.44928,1.25454,1.23712,0.60256,0.52759,0.52581,0.3094,1.54271,1.44023,1.26549,0.000439018,0.000439018,0.000439018
14,3191.09,1.45891,1.25896,1.23979,0.60243,0.52554,0.52886,0.31097,1.54774,1.43338,1.26619,0.000429023,0.000429023,0.000429023
15,3419.35,1.44713,1.25277,1.23503,0.60119,0.52675,0.52763,0.31029,1.5513,1.43352,1.26577,0.00041842,0.00041842,0.00041842
16,3648,1.44706,1.24906,1.23553,0.598,0.52908,0.52659,0.31165,1.53381,1.43314,1.26266,0.000407252,0.000407252,0.000407252
17,3876.85,1.44724,1.24706,1.23621,0.60747,0.52657,0.52725,0.31061,1.53979,1.43483,1.26395,0.000395561,0.000395561,0.000395561
18,4105.29,1.44577,1.24428,1.23455,0.61052,0.52475,0.52757,0.31036,1.55096,1.4349,1.26618,0.000383395,0.000383395,0.000383395
19,4333.93,1.44727,1.2467,1.23483,0.61086,0.52307,0.52773,0.31032,1.55197,1.43363,1.26657,0.0003708,0.0003708,0.0003708
20,4562.37,1.44489,1.24632,1.23324,0.61113,0.52361,0.52955,0.31331,1.53818,1.42991,1.2619,0.000357828,0.000357828,0.000357828
21,4790.75,1.44599,1.24353,1.23422,0.60133,0.52851,0.52785,0.31209,1.53718,1.43272,1.26216,0.000344529,0.000344529,0.000344529
22,5019.16,1.44525,1.24624,1.23576,0.59689,0.52857,0.52875,0.31359,1.53238,1.42865,1.2615,0.000330955,0.000330955,0.000330955
23,5247.55,1.44373,1.24138,1.23627,0.60392,0.52519,0.52926,0.31185,1.54286,1.42988,1.26394,0.000317161,0.000317161,0.000317161
24,5476,1.44723,1.24326,1.23224,0.6038,0.53148,0.53004,0.31165,1.54851,1.43299,1.26536,0.0003032,0.0003032,0.0003032
25,5704.85,1.4418,1.239,1.23353,0.60579,0.52547,0.52778,0.31246,1.53046,1.42939,1.26101,0.000289128,0.000289128,0.000289128
26,5933.68,1.44288,1.24262,1.23436,0.59885,0.5291,0.52695,0.30995,1.55093,1.43228,1.26737,0.000275,0.000275,0.000275
27,6162.91,1.44557,1.23836,1.23524,0.60318,0.52552,0.52725,0.31076,1.54257,1.43997,1.26369,0.000260872,0.000260872,0.000260872
28,6392.17,1.44234,1.23668,1.23659,0.60402,0.52411,0.52681,0.31075,1.54107,1.43046,1.26386,0.0002468,0.0002468,0.0002468
29,6621.5,1.44122,1.23821,1.23159,0.60591,0.52646,0.52954,0.31193,1.54326,1.43205,1.26443,0.000232839,0.000232839,0.000232839
30,6850.8,1.44426,1.23827,1.23549,0.59843,0.52792,0.52853,0.31193,1.54476,1.43135,1.26417,0.000219045,0.000219045,0.000219045
31,7079.84,1.43752,1.23168,1.23174,0.59578,0.5298,0.52731,0.31046,1.54511,1.43439,1.26456,0.000205471,0.000205471,0.000205471
32,7308.97,1.43447,1.22852,1.23029,0.60836,0.52249,0.52839,0.31189,1.53753,1.43116,1.26271,0.000192172,0.000192172,0.000192172
33,7538.19,1.44106,1.23653,1.23644,0.59767,0.52784,0.52717,0.3108,1.53681,1.42848,1.26264,0.0001792,0.0001792,0.0001792
34,7767.49,1.43867,1.22919,1.23224,0.60033,0.52664,0.52873,0.31249,1.53438,1.42832,1.26119,0.000166605,0.000166605,0.000166605
35,7997.2,1.43885,1.23084,1.22945,0.6011,0.52644,0.52895,0.3132,1.53333,1.42537,1.26166,0.000154439,0.000154439,0.000154439
36,8227.02,1.43839,1.23136,1.231,0.59398,0.53226,0.52977,0.31329,1.5307,1.42763,1.26042,0.000142748,0.000142748,0.000142748
37,8456.7,1.43916,1.23109,1.23153,0.60689,0.52675,0.5289,0.31302,1.53509,1.42517,1.26077,0.00013158,0.00013158,0.00013158
38,8686.43,1.4358,1.22763,1.22921,0.60603,0.52598,0.52869,0.31287,1.53542,1.42612,1.26166,0.000120977,0.000120977,0.000120977
39,8916.13,1.43675,1.22763,1.22618,0.60613,0.52459,0.52937,0.31307,1.53364,1.42898,1.26065,0.000110982,0.000110982,0.000110982
40,9145.66,1.4354,1.22589,1.23196,0.60373,0.52737,0.53005,0.31344,1.53603,1.42586,1.26167,0.000101635,0.000101635,0.000101635
41,9374.95,1.43999,1.22964,1.23212,0.60977,0.52292,0.52977,0.31255,1.53478,1.4241,1.26209,9.29712e-05,9.29712e-05,9.29712e-05
42,9604.64,1.43516,1.22575,1.22983,0.60581,0.5247,0.52908,0.31322,1.53259,1.42365,1.26109,8.50262e-05,8.50262e-05,8.50262e-05
43,9834.38,1.43694,1.22716,1.22871,0.60818,0.52215,0.53009,0.31308,1.53591,1.4258,1.26173,7.7831e-05,7.7831e-05,7.7831e-05
44,10064.2,1.43661,1.2299,1.23077,0.59655,0.52757,0.52832,0.31151,1.53442,1.42782,1.26142,7.14139e-05,7.14139e-05,7.14139e-05
45,10293.8,1.43424,1.22123,1.23046,0.60179,0.52842,0.52875,0.31226,1.53537,1.42434,1.26135,6.58003e-05,6.58003e-05,6.58003e-05
46,10523.2,1.43303,1.22312,1.23124,0.60661,0.52641,0.53053,0.31341,1.54115,1.42394,1.26284,6.10123e-05,6.10123e-05,6.10123e-05
47,10752.4,1.43627,1.22394,1.23417,0.6011,0.52875,0.52904,0.31254,1.54009,1.42586,1.26252,5.70688e-05,5.70688e-05,5.70688e-05
48,10981.7,1.43032,1.22034,1.22615,0.60044,0.52773,0.52923,0.31271,1.53987,1.42671,1.26279,5.39854e-05,5.39854e-05,5.39854e-05
49,11211.3,1.43242,1.22319,1.23162,0.60671,0.52486,0.52897,0.31307,1.53919,1.42502,1.26221,5.17742e-05,5.17742e-05,5.17742e-05
50,11441.5,1.43546,1.22297,1.23234,0.6007,0.52834,0.52932,0.31256,1.53778,1.42571,1.26193,5.0444e-05,5.0444e-05,5.0444e-05
