epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,110.119,1.52776,1.15301,1.03765,0.53531,0.41789,0.41084,0.23205,1.4239,1.11955,1.0197,0.00166328,0.00166328,0.0683977
2,214.487,1.53667,1.16583,1.03141,0.51098,0.41977,0.40528,0.22981,1.42806,1.13595,1.01959,0.00332917,0.00332917,0.0367302
3,317.258,1.53913,1.16833,1.0389,0.52278,0.40832,0.40048,0.22652,1.4299,1.13893,1.02218,0.00499193,0.00499193,0.00505968
4,421.076,1.55348,1.18842,1.04989,0.52515,0.41884,0.40328,0.22445,1.45905,1.13685,1.02755,0.00498946,0.00498946,0.00498946
5,523.365,1.55887,1.19316,1.04725,0.50219,0.41697,0.39483,0.22472,1.42446,1.1502,1.02157,0.00498127,0.00498127,0.00498127
6,625.368,1.55753,1.19423,1.04379,0.50408,0.4107,0.39332,0.22402,1.43658,1.14984,1.02267,0.00497076,0.00497076,0.00497076
7,727.6,1.56213,1.19167,1.04642,0.51189,0.41489,0.397,0.22508,1.43618,1.13791,1.0222,0.00495793,0.00495793,0.00495793
8,829.705,1.54762,1.18341,1.04942,0.51558,0.41568,0.40176,0.22759,1.42058,1.12806,1.01816,0.0049428,0.0049428,0.0049428
9,932.089,1.55445,1.18405,1.04395,0.50247,0.42245,0.39904,0.22309,1.44825,1.12837,1.02248,0.00492539,0.00492539,0.00492539
10,1034.64,1.55679,1.18803,1.04291,0.52327,0.41742,0.40826,0.22988,1.43928,1.12816,1.02216,0.0049057,0.0049057,0.0049057
11,1137.06,1.54943,1.1787,1.04412,0.51689,0.42282,0.40961,0.22871,1.44961,1.12402,1.02563,0.00488376,0.00488376,0.00488376
12,1239.16,1.55414,1.18717,1.04226,0.51314,0.42457,0.40812,0.23244,1.42629,1.13307,1.0204,0.00485959,0.00485959,0.00485959
13,1341.43,1.54525,1.18262,1.04541,0.51584,0.42246,0.40639,0.22575,1.46378,1.13452,1.0257,0.00483322,0.00483322,0.00483322
14,1443.8,1.55292,1.18037,1.04302,0.52526,0.41699,0.40971,0.23103,1.43865,1.12037,1.02414,0.00480467,0.00480467,0.00480467
15,1546.14,1.53699,1.1686,1.04282,0.52753,0.42115,0.41106,0.23433,1.42955,1.12204,1.01995,0.00477396,0.00477396,0.00477396
16,1648.4,1.54498,1.17348,1.04267,0.53453,0.41541,0.40526,0.23091,1.41902,1.12429,1.01953,0.00474114,0.00474114,0.00474114
17,1750.86,1.53481,1.15678,1.03757,0.52803,0.41949,0.40938,0.23251,1.42634,1.12048,1.02109,0.00470623,0.00470623,0.00470623
18,1853.63,1.54729,1.17026,1.03956,0.51907,0.42342,0.40984,0.23085,1.42801,1.11802,1.02039,0.00466926,0.00466926,0.00466926
19,1956.17,1.5469,1.17064,1.03942,0.52923,0.43008,0.41459,0.23386,1.42899,1.11391,1.02254,0.00463028,0.00463028,0.00463028
20,2058.68,1.53379,1.15467,1.04168,0.52566,0.43162,0.41695,0.23769,1.40515,1.10522,1.01505,0.00458932,0.00458932,0.00458932
21,2161.32,1.53594,1.15703,1.03799,0.52286,0.42783,0.41497,0.23603,1.42008,1.11186,1.01858,0.00454642,0.00454642,0.00454642
22,2263.32,1.53456,1.15644,1.03922,0.51335,0.43374,0.41218,0.23401,1.40445,1.1104,1.0142,0.00450162,0.00450162,0.00450162
23,2365.34,1.52235,1.14689,1.04101,0.5236,0.42565,0.41173,0.23442,1.42609,1.11343,1.02115,0.00445497,0.00445497,0.00445497
24,2467.7,1.52244,1.14815,1.04058,0.52749,0.42693,0.41804,0.23925,1.40595,1.10728,1.01568,0.00440651,0.00440651,0.00440651
25,2570.1,1.5272,1.14893,1.03842,0.54022,0.4254,0.41784,0.23569,1.41639,1.10588,1.01552,0.0043563,0.0043563,0.0043563
26,2672.74,1.52825,1.14974,1.03688,0.5314,0.43224,0.41885,0.23745,1.43051,1.10229,1.0201,0.00430438,0.00430438,0.00430438
27,2774.83,1.51988,1.14766,1.03772,0.53077,0.43051,0.41595,0.23401,1.4355,1.11107,1.02156,0.0042508,0.0042508,0.0042508
28,2877.54,1.51673,1.13379,1.03599,0.51517,0.4264,0.40949,0.23459,1.41287,1.10948,1.01619,0.00419562,0.00419562,0.00419562
29,2979.61,1.51578,1.13576,1.03363,0.534,0.42881,0.41841,0.2375,1.41656,1.10111,1.01623,0.00413888,0.00413888,0.00413888
30,3081.78,1.50884,1.12693,1.03736,0.53525,0.43651,0.4214,0.24026,1.4171,1.09827,1.01726,0.00408065,0.00408065,0.00408065
31,3184.71,1.5211,1.13597,1.03346,0.52684,0.43833,0.42483,0.24135,1.41684,1.09291,1.01614,0.00402099,0.00402099,0.00402099
32,3287.35,1.51912,1.13755,1.03367,0.54218,0.42614,0.41914,0.23656,1.42964,1.09867,1.01882,0.00395995,0.00395995,0.00395995
33,3390.17,1.51899,1.13579,1.03079,0.55191,0.42705,0.42426,0.23945,1.41574,1.09141,1.01781,0.00389759,0.00389759,0.00389759
34,3493.82,1.51748,1.12376,1.0345,0.53013,0.43318,0.42541,0.24047,1.43378,1.09459,1.02169,0.00383397,0.00383397,0.00383397
35,3596.44,1.50552,1.11803,1.03368,0.53942,0.4322,0.42811,0.24393,1.39661,1.08366,1.01277,0.00376916,0.00376916,0.00376916
36,3698.89,1.50839,1.12349,1.03482,0.53079,0.43969,0.42474,0.24235,1.40337,1.08422,1.01418,0.00370323,0.00370323,0.00370323
37,3801.57,1.50558,1.11946,1.03208,0.54747,0.43091,0.4249,0.24231,1.39709,1.0864,1.01213,0.00363623,0.00363623,0.00363623
38,3904.63,1.50901,1.12223,1.03462,0.53245,0.43591,0.4249,0.23982,1.41226,1.08617,1.01591,0.00356823,0.00356823,0.00356823
