epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4278.7,1.49653,1.10631,1.0299,0.55745,0.43521,0.43111,0.2474,1.39141,1.0681,1.0109,0.0032876,0.0032876,0.0032876
43,4380.43,1.49901,1.10277,1.0284,0.54136,0.44283,0.43006,0.24769,1.39934,1.07677,1.01494,0.00321564,0.00321564,0.00321564
44,4482.28,1.49767,1.10075,1.031,0.54337,0.43987,0.43173,0.246,1.41527,1.07816,1.01647,0.00314309,0.00314309,0.00314309
45,4583.91,1.48346,1.08969,1.03217,0.55442,0.43791,0.43369,0.24827,1.39809,1.07618,1.01326,0.00307003,0.00307003,0.00307003
46,4685.81,1.48751,1.09214,1.02609,0.55664,0.43996,0.43466,0.24873,1.39731,1.07387,1.01192,0.00299653,0.00299653,0.00299653
47,4787.26,1.48831,1.08998,1.0278,0.55248,0.43878,0.43203,0.24656,1.40385,1.07495,1.01496,0.00292267,0.00292267,0.00292267
48,4888.92,1.48212,1.08424,1.02853,0.53934,0.44573,0.43198,0.24701,1.39296,1.07101,1.01072,0.00284851,0.00284851,0.00284851
49,4991.11,1.48819,1.09016,1.0271,0.54385,0.44155,0.42916,0.24516,1.39056,1.0781,1.01103,0.00277413,0.00277413,0.00277413
50,5093.02,1.49067,1.08653,1.022,0.5457,0.4449,0.43547,0.24772,1.39492,1.07169,1.01213,0.0026996,0.0026996,0.0026996
51,5194.65,1.48254,1.0865,1.02822,0.55551,0.44183,0.4377,0.24983,1.3895,1.07074,1.00942,0.002625,0.002625,0.002625
52,5295.98,1.47044,1.06796,1.02532,0.54054,0.44666,0.43383,0.24794,1.40256,1.07705,1.01236,0.0025504,0.0025504,0.0025504
53,5398.47,1.48106,1.08249,1.02351,0.54847,0.44238,0.435,0.2495,1.38679,1.0686,1.01002,0.00247587,0.00247587,0.00247587
54,5500.24,1.47575,1.0698,1.02569,0.54271,0.44028,0.43377,0.2491,1.38972,1.07254,1.00971,0.00240149,0.00240149,0.00240149
55,5601.99,1.47551,1.07059,1.0238,0.54367,0.44239,0.4385,0.25239,1.3851,1.06647,1.00934,0.00232733,0.00232733,0.00232733
56,5703.84,1.47401,1.07015,1.02531,0.54737,0.44123,0.43592,0.25,1.39717,1.07143,1.01168,0.00225347,0.00225347,0.00225347
57,5805.39,1.47398,1.07643,1.02729,0.5459,0.44422,0.4346,0.24763,1.39193,1.07319,1.01,0.00217997,0.00217997,0.00217997
58,5907.04,1.47802,1.06926,1.02217,0.54022,0.44769,0.43509,0.24856,1.39118,1.06947,1.01002,0.00210691,0.00210691,0.00210691
59,6008.8,1.46807,1.06209,1.02234,0.5464,0.4481,0.43641,0.24834,1.39605,1.06975,1.01112,0.00203436,0.00203436,0.00203436
60,6110.7,1.47025,1.06556,1.02469,0.55883,0.43708,0.43537,0.24919,1.39686,1.07117,1.01019,0.0019624,0.0019624,0.0019624
61,6213,1.47415,1.06375,1.01685,0.54112,0.44771,0.43712,0.25042,1.38582,1.06791,1.00886,0.00189108,0.00189108,0.00189108
62,6314.49,1.46485,1.06141,1.02301,0.55332,0.44502,0.43669,0.24974,1.39149,1.06758,1.0108,0.0018205,0.0018205,0.0018205
63,6415.98,1.46072,1.05315,1.02014,0.54794,0.44611,0.43736,0.25054,1.39139,1.06586,1.01011,0.0017507,0.0017507,0.0017507
64,6517.67,1.46846,1.05644,1.01852,0.55468,0.44107,0.43531,0.25032,1.38727,1.06579,1.00919,0.00168177,0.00168177,0.00168177
65,6619.46,1.45951,1.04801,1.01832,0.54805,0.44566,0.43646,0.25041,1.38707,1.06879,1.00988,0.00161377,0.00161377,0.00161377
66,6721.09,1.45316,1.04051,1.01501,0.54489,0.4501,0.43617,0.24973,1.38698,1.06792,1.00949,0.00154677,0.00154677,0.00154677
67,6822.59,1.45862,1.04824,1.02012,0.54898,0.44822,0.43759,0.25008,1.39074,1.06704,1.01015,0.00148084,0.00148084,0.00148084
68,6924.26,1.45428,1.04179,1.01761,0.54885,0.44772,0.43714,0.24958,1.39826,1.06909,1.01141,0.00141603,0.00141603,0.00141603
69,7025.96,1.45463,1.03608,1.02036,0.55466,0.44727,0.43893,0.25057,1.39809,1.06743,1.01146,0.00135241,0.00135241,0.00135241
70,7127.51,1.4457,1.03377,1.01689,0.56483,0.43967,0.43616,0.24956,1.39988,1.0648,1.01161,0.00129005,0.00129005,0.00129005
71,7229.41,1.45028,1.0332,1.01471,0.55019,0.44903,0.43577,0.24885,1.39263,1.06589,1.01042,0.00122901,0.00122901,0.00122901
72,7333.92,1.44271,1.03182,1.01651,0.5524,0.44824,0.43934,0.25116,1.39617,1.06615,1.01085,0.00116935,0.00116935,0.00116935
73,7435.86,1.45377,1.03671,1.01498,0.54853,0.44885,0.43701,0.2491,1.39185,1.06853,1.00949,0.00111112,0.00111112,0.00111112
74,7537.14,1.44939,1.02706,1.01475,0.55557,0.44382,0.43711,0.25017,1.38646,1.06471,1.00852,0.00105438,0.00105438,0.00105438
75,7638.83,1.44414,1.03024,1.01623,0.5602,0.44468,0.43852,0.25086,1.3864,1.06459,1.0092,0.000999201,0.000999201,0.000999201
76,7740.3,1.43441,1.0213,1.01315,0.55938,0.443,0.43713,0.2507,1.38375,1.06763,1.00859,0.000945621,0.000945621,0.000945621
77,7842.56,1.44021,1.02681,1.01652,0.55345,0.44675,0.43565,0.24909,1.38564,1.06883,1.00916,0.0008937,0.0008937,0.0008937
78,7944.04,1.43841,1.02288,1.01622,0.55251,0.44609,0.43576,0.24971,1.38635,1.06825,1.00966,0.000843486,0.000843486,0.000843486
79,8045.95,1.44624,1.02451,1.0121,0.55356,0.44821,0.43817,0.25084,1.38556,1.06898,1.00947,0.000795031,0.000795031,0.000795031
80,8147.79,1.44002,1.01717,1.01218,0.55493,0.44772,0.43762,0.2509,1.38934,1.06841,1.01062,0.000748382,0.000748382,0.000748382
81,8249.16,1.43955,1.02085,1.01489,0.5531,0.45059,0.43739,0.25092,1.38814,1.06656,1.00992,0.000703585,0.000703585,0.000703585
82,8351.04,1.43081,1.0135,1.01295,0.56389,0.44241,0.439,0.25125,1.39058,1.06617,1.01018,0.000660684,0.000660684,0.000660684
83,8453.06,1.44275,1.01587,1.01057,0.56784,0.44275,0.43906,0.25177,1.3881,1.06541,1.00956,0.000619721,0.000619721,0.000619721
84,8555,1.42806,1.00893,1.01278,0.56532,0.44484,0.43971,0.2517,1.38819,1.0646,1.00919,0.000580738,0.000580738,0.000580738
85,8656.74,1.43099,1.01021,1.01239,0.5534,0.4476,0.43971,0.25142,1.3892,1.065,1.00952,0.000543772,0.000543772,0.000543772
86,8755.04,1.32746,0.90589,1.02136,0.5555,0.44865,0.4362,0.24857,1.39761,1.07172,1.01141,0.00050886,0.00050886,0.00050886
87,8851.47,1.32956,0.90364,1.01866,0.55657,0.44479,0.43462,0.24797,1.39772,1.07421,1.01112,0.000476036,0.000476036,0.000476036
88,8948.08,1.32246,0.89769,1.01711,0.55523,0.44911,0.4356,0.24828,1.39653,1.07484,1.01076,0.000445333,0.000445333,0.000445333
89,9044.72,1.3179,0.89024,1.01465,0.55675,0.44407,0.4353,0.24755,1.39714,1.07512,1.01098,0.000416781,0.000416781,0.000416781
90,9141.41,1.31643,0.89103,1.01483,0.55449,0.44459,0.43411,0.24704,1.39754,1.07521,1.0109,0.000390408,0.000390408,0.000390408
91,9238.09,1.31988,0.89182,1.01871,0.55571,0.44337,0.43357,0.24727,1.39565,1.07474,1.0107,0.000366241,0.000366241,0.000366241
92,9334.28,1.30796,0.88316,1.01818,0.55746,0.4432,0.43442,0.24714,1.39797,1.07515,1.01106,0.000344302,0.000344302,0.000344302
93,9430.13,1.31373,0.88748,1.01388,0.54929,0.44616,0.43409,0.24691,1.39723,1.07445,1.01107,0.000324615,0.000324615,0.000324615
94,9526.61,1.30491,0.87842,1.01721,0.54797,0.44802,0.43432,0.24716,1.39626,1.0743,1.01067,0.000307198,0.000307198,0.000307198
95,9623.17,1.30402,0.87822,1.01494,0.54997,0.44562,0.43466,0.24757,1.394,1.07401,1.01021,0.000292068,0.000292068,0.000292068
96,9719.57,1.31196,0.88208,1.0148,0.54913,0.44797,0.43437,0.24719,1.39417,1.07467,1.0103,0.00027924,0.00027924,0.00027924
97,9816,1.30895,0.88029,1.01411,0.54787,0.44801,0.43447,0.24734,1.39362,1.0743,1.01039,0.000268728,0.000268728,0.000268728
98,9912.22,1.30661,0.8789,1.01465,0.54844,0.4474,0.4349,0.24821,1.39419,1.07396,1.01031,0.00026054,0.00026054,0.00026054
99,10008.3,1.30693,0.87594,1.01608,0.54455,0.44881,0.4345,0.24827,1.39439,1.07462,1.01017,0.000254687,0.000254687,0.000254687
100,10104.8,1.30965,0.8811,1.01481,0.54976,0.44968,0.4341,0.24866,1.39331,1.07446,1.00999,0.000251172,0.000251172,0.000251172
