epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,61.0607,1.92096,1.89134,1.06577,0.29799,0.24922,0.19093,0.09132,1.88749,1.3283,0.98684,0.00199458,0.00199458,0.0820488
2,117.315,1.83391,1.42606,0.99014,0.34418,0.2719,0.22558,0.11455,1.68427,1.26776,0.94176,0.0039936,0.0039936,0.0640478
3,172.834,1.83354,1.39653,0.98525,0.35892,0.26863,0.22678,0.11481,1.66493,1.24177,0.93395,0.00598872,0.00598872,0.0460429
4,227.423,1.83555,1.40136,0.98395,0.35461,0.27996,0.23645,0.11582,1.72311,1.29848,0.94456,0.00797702,0.00797702,0.0280312
5,280.642,1.86349,1.40619,0.98905,0.34949,0.27906,0.23227,0.11509,1.73081,1.25424,0.95886,0.00995557,0.00995557,0.0100098
6,333.843,1.87272,1.42163,0.98977,0.34769,0.27464,0.22281,0.10737,1.78365,1.285,0.96302,0.00993906,0.00993906,0.00993906
7,387.042,1.85961,1.39165,0.98769,0.36998,0.29683,0.25178,0.12829,1.63206,1.21884,0.939,0.00991232,0.00991232,0.00991232
8,440.513,1.82129,1.35251,0.98238,0.39119,0.28675,0.24752,0.13017,1.58907,1.19696,0.93265,0.00988079,0.00988079,0.00988079
9,493.596,1.81153,1.34116,0.97677,0.39134,0.30391,0.27144,0.14154,1.58605,1.16753,0.92898,0.00984449,0.00984449,0.00984449
10,546.933,1.78812,1.31087,0.97179,0.40897,0.30887,0.27409,0.14141,1.62396,1.18147,0.93152,0.00980345,0.00980345,0.00980345
11,600.241,1.77188,1.29929,0.96553,0.39938,0.32265,0.28085,0.14511,1.59825,1.1494,0.92693,0.00975773,0.00975773,0.00975773
12,653.529,1.76353,1.28253,0.96472,0.40122,0.31724,0.28308,0.14842,1.56202,1.14288,0.92109,0.00970736,0.00970736,0.00970736
13,706.38,1.7489,1.26419,0.96243,0.41396,0.32418,0.28776,0.15028,1.58507,1.13281,0.92471,0.00965239,0.00965239,0.00965239
14,759.384,1.73618,1.24896,0.95467,0.40828,0.31916,0.28471,0.15383,1.52594,1.11847,0.91548,0.00959289,0.00959289,0.00959289
15,812.895,1.73515,1.24931,0.95556,0.40839,0.32754,0.28672,0.15206,1.54143,1.12214,0.91949,0.00952889,0.00952889,0.00952889
16,866.045,1.7245,1.23902,0.95673,0.4132,0.32355,0.2955,0.16,1.50565,1.11927,0.91231,0.00946048,0.00946048,0.00946048
17,919.49,1.71506,1.22252,0.95243,0.42612,0.33204,0.29633,0.16075,1.49399,1.09345,0.90948,0.00938772,0.00938772,0.00938772
18,970.379,1.70605,1.21123,0.94529,0.43746,0.33722,0.30982,0.16577,1.51383,1.07612,0.91418,0.00931067,0.00931067,0.00931067
19,1022.8,1.69198,1.19861,0.94823,0.43811,0.3414,0.31841,0.16869,1.52454,1.07687,0.91102,0.00922942,0.00922942,0.00922942
20,1075.66,1.68616,1.19212,0.94614,0.42645,0.34773,0.31731,0.16904,1.49851,1.07195,0.90962,0.00914405,0.00914405,0.00914405
21,1128.65,1.69281,1.19195,0.94578,0.43493,0.33883,0.31332,0.1702,1.47737,1.07961,0.9046,0.00905463,0.00905463,0.00905463
22,1182.33,1.6861,1.18855,0.94387,0.44908,0.34651,0.31953,0.17194,1.49482,1.0588,0.90703,0.00896127,0.00896127,0.00896127
23,1235.4,1.67219,1.17364,0.93936,0.42996,0.353,0.323,0.17586,1.474,1.05182,0.90701,0.00886404,0.00886404,0.00886404
24,1289.02,1.68261,1.17364,0.93867,0.43471,0.3559,0.32494,0.17316,1.50478,1.06562,0.90949,0.00876305,0.00876305,0.00876305
25,1342.76,1.68218,1.17364,0.93914,0.44957,0.35451,0.32842,0.1772,1.47101,1.04125,0.90444,0.00865839,0.00865839,0.00865839
26,1396.49,1.66326,1.16053,0.93662,0.44714,0.35369,0.32985,0.17855,1.45765,1.04272,0.90179,0.00855018,0.00855018,0.00855018
27,1449.26,1.64983,1.14798,0.93618,0.44824,0.35939,0.3323,0.1815,1.46751,1.03229,0.90183,0.00843851,0.00843851,0.00843851
28,1502.61,1.6544,1.15156,0.93673,0.46287,0.34985,0.3329,0.18161,1.45186,1.03502,0.89754,0.00832349,0.00832349,0.00832349
29,1556.07,1.64988,1.15122,0.93277,0.46233,0.35853,0.33481,0.18318,1.43762,1.02909,0.8973,0.00820525,0.00820525,0.00820525
30,1609.03,1.64816,1.13953,0.93332,0.45913,0.36468,0.34036,0.18613,1.44998,1.02486,0.89765,0.00808389,0.00808389,0.00808389
31,1662.47,1.64375,1.1371,0.93183,0.47338,0.3466,0.33657,0.183,1.47422,1.03395,0.90337,0.00795954,0.00795954,0.00795954
