epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4092.88,1.50927,1.11393,1.04874,0.54779,0.42743,0.42398,0.24159,1.4051,1.0802,1.02426,0.0032876,0.0032876,0.0032876
43,4189.76,1.51163,1.11062,1.04642,0.5381,0.42646,0.42406,0.24235,1.40289,1.07943,1.02479,0.00321564,0.00321564,0.00321564
44,4286.63,1.51116,1.10961,1.05005,0.5435,0.43082,0.42703,0.24366,1.41215,1.07839,1.02634,0.00314309,0.00314309,0.00314309
45,4383.63,1.49489,1.09825,1.05123,0.53862,0.42943,0.42774,0.24372,1.4106,1.07796,1.02496,0.00307003,0.00307003,0.00307003
46,4480.54,1.4995,1.10217,1.04479,0.54082,0.43227,0.42568,0.24335,1.39988,1.0798,1.02227,0.00299653,0.00299653,0.00299653
47,4577.56,1.50219,1.0993,1.04655,0.54496,0.43654,0.42944,0.24291,1.40979,1.07427,1.02492,0.00292267,0.00292267,0.00292267
48,4674.6,1.49467,1.09378,1.04777,0.53002,0.43574,0.4278,0.24477,1.40056,1.07866,1.02243,0.00284851,0.00284851,0.00284851
49,4772.28,1.49985,1.09773,1.04601,0.53738,0.43133,0.42529,0.24131,1.40598,1.08415,1.02341,0.00277413,0.00277413,0.00277413
50,4870.27,1.50168,1.09408,1.04014,0.54166,0.43818,0.42891,0.24341,1.40647,1.07625,1.02365,0.0026996,0.0026996,0.0026996
51,4967.33,1.49463,1.09472,1.04712,0.5454,0.43363,0.42826,0.24324,1.40112,1.07475,1.02288,0.002625,0.002625,0.002625
52,5064.34,1.48233,1.07718,1.04315,0.52763,0.43902,0.42866,0.24266,1.41276,1.07884,1.02317,0.0025504,0.0025504,0.0025504
53,5162.34,1.49199,1.09061,1.04102,0.53123,0.43528,0.42706,0.24336,1.40276,1.07453,1.02286,0.00247587,0.00247587,0.00247587
54,5259.84,1.48744,1.07969,1.04316,0.5256,0.43669,0.42742,0.24414,1.40185,1.07431,1.02177,0.00240149,0.00240149,0.00240149
55,5357.15,1.48704,1.07693,1.04151,0.54467,0.43144,0.42789,0.24463,1.40152,1.07505,1.02289,0.00232733,0.00232733,0.00232733
56,5454.84,1.48947,1.08008,1.04438,0.5286,0.43772,0.42861,0.24344,1.40331,1.07649,1.02233,0.00225347,0.00225347,0.00225347
57,5551.65,1.48697,1.08669,1.04561,0.53858,0.43605,0.42923,0.24463,1.39842,1.07349,1.02151,0.00217997,0.00217997,0.00217997
58,5649.18,1.48957,1.07755,1.03981,0.52601,0.4433,0.42987,0.24556,1.39904,1.07139,1.02098,0.00210691,0.00210691,0.00210691
59,5747,1.47935,1.07023,1.04085,0.53393,0.44028,0.43293,0.24664,1.4067,1.07089,1.02333,0.00203436,0.00203436,0.00203436
60,5844.59,1.48257,1.076,1.04278,0.54026,0.44149,0.43306,0.24709,1.40312,1.06971,1.02234,0.0019624,0.0019624,0.0019624
61,5942.58,1.48602,1.07158,1.0329,0.53109,0.445,0.43306,0.24781,1.39219,1.06702,1.02009,0.00189108,0.00189108,0.00189108
62,6039.67,1.47682,1.07057,1.04045,0.54802,0.43958,0.43444,0.24757,1.39485,1.06637,1.02108,0.0018205,0.0018205,0.0018205
63,6136.55,1.47441,1.06463,1.03822,0.54007,0.44192,0.43502,0.24805,1.39597,1.06421,1.02097,0.0017507,0.0017507,0.0017507
64,6233.74,1.47924,1.06328,1.03556,0.53899,0.44423,0.43397,0.248,1.39567,1.06345,1.02059,0.00168177,0.00168177,0.00168177
65,6330.77,1.4724,1.05805,1.0356,0.54515,0.4402,0.432,0.24693,1.39061,1.06872,1.01979,0.00161377,0.00161377,0.00161377
66,6427.69,1.46461,1.05062,1.032,0.53927,0.44349,0.43115,0.24529,1.39788,1.06872,1.02063,0.00154677,0.00154677,0.00154677
67,6524.88,1.47028,1.05828,1.03681,0.53615,0.44362,0.43312,0.24699,1.39366,1.06847,1.01914,0.00148084,0.00148084,0.00148084
68,6622.35,1.46721,1.05145,1.03483,0.53818,0.44287,0.43171,0.24555,1.40185,1.06774,1.02138,0.00141603,0.00141603,0.00141603
69,6719.6,1.46764,1.04712,1.0375,0.54416,0.43762,0.43269,0.24618,1.40261,1.06761,1.02163,0.00135241,0.00135241,0.00135241
70,6817.15,1.4592,1.0437,1.03431,0.54199,0.43739,0.43154,0.24494,1.4012,1.06748,1.02092,0.00129005,0.00129005,0.00129005
71,6914.63,1.46212,1.04115,1.03091,0.54194,0.44141,0.43138,0.24596,1.39649,1.06831,1.02037,0.00122901,0.00122901,0.00122901
72,7011.76,1.45698,1.04152,1.03403,0.54591,0.44221,0.43304,0.24712,1.39869,1.06707,1.02073,0.00116935,0.00116935,0.00116935
73,7109.26,1.4679,1.04619,1.03176,0.54816,0.43839,0.4317,0.2454,1.39806,1.06699,1.02048,0.00111112,0.00111112,0.00111112
74,7207.23,1.46249,1.03921,1.03222,0.55061,0.43739,0.43159,0.24563,1.39751,1.06805,1.02043,0.00105438,0.00105438,0.00105438
75,7304.04,1.45799,1.04185,1.03391,0.5499,0.44061,0.43154,0.24588,1.39864,1.068,1.02112,0.000999201,0.000999201,0.000999201
76,7401.23,1.44813,1.03238,1.02987,0.55146,0.43706,0.43221,0.24642,1.39719,1.06739,1.0204,0.000945621,0.000945621,0.000945621
77,7498.49,1.45469,1.03761,1.03393,0.54323,0.44116,0.43357,0.24727,1.39435,1.06641,1.02009,0.0008937,0.0008937,0.0008937
78,7595.48,1.45162,1.0328,1.03392,0.53601,0.44618,0.43341,0.24677,1.39574,1.06744,1.02014,0.000843486,0.000843486,0.000843486
79,7692.7,1.45813,1.03533,1.02838,0.54418,0.44089,0.43339,0.24733,1.39242,1.06659,1.01921,0.000795031,0.000795031,0.000795031
80,7789.69,1.45157,1.02785,1.0279,0.54481,0.43881,0.43417,0.24669,1.39601,1.06663,1.02036,0.000748382,0.000748382,0.000748382
81,7886.49,1.45287,1.03092,1.03169,0.54588,0.44314,0.43429,0.24737,1.3941,1.06526,1.01966,0.000703585,0.000703585,0.000703585
82,7983.04,1.44416,1.02525,1.02952,0.54568,0.44243,0.43475,0.24766,1.39774,1.06631,1.02053,0.000660684,0.000660684,0.000660684
83,8079.63,1.45728,1.02779,1.02743,0.54953,0.44275,0.43592,0.24763,1.40178,1.06864,1.02117,0.000619721,0.000619721,0.000619721
84,8176.31,1.44235,1.01959,1.02943,0.54473,0.44617,0.43519,0.2483,1.39976,1.06711,1.02091,0.000580738,0.000580738,0.000580738
85,8273.66,1.44462,1.02292,1.02944,0.54749,0.44355,0.43706,0.24956,1.39787,1.06561,1.02023,0.000543772,0.000543772,0.000543772
86,8367.78,1.33871,0.91973,1.03798,0.54126,0.44255,0.43416,0.24641,1.40198,1.07085,1.02127,0.00050886,0.00050886,0.00050886
87,8459.8,1.34279,0.91521,1.0359,0.53702,0.44448,0.43023,0.24444,1.40316,1.07441,1.02196,0.000476036,0.000476036,0.000476036
88,8552.04,1.33477,0.91001,1.03475,0.5416,0.44025,0.42986,0.24428,1.40283,1.07552,1.02173,0.000445333,0.000445333,0.000445333
89,8644.37,1.32979,0.90403,1.03168,0.54463,0.4373,0.42916,0.24432,1.40322,1.07585,1.02178,0.000416781,0.000416781,0.000416781
90,8736.06,1.32828,0.90273,1.03129,0.54262,0.4377,0.42979,0.24476,1.40139,1.07526,1.02173,0.000390408,0.000390408,0.000390408
