epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.149,3.06577,2.92835,1.56593,0.32369,0.12529,0.07014,0.02735,2.35277,1.82673,1.20986,0.00199458,0.00199458,0.0820488
2,143.178,2.30943,1.96065,1.18546,0.16502,0.18484,0.09775,0.0449,2.05712,1.81258,1.09533,0.0039936,0.0039936,0.0640478
3,211.243,2.19598,1.80567,1.13489,0.3176,0.16678,0.11092,0.0496,2.13499,1.64318,1.09961,0.00598872,0.00598872,0.0460429
4,277.458,2.12392,1.73122,1.11137,0.33699,0.20373,0.14306,0.06271,2.08063,1.52588,1.10577,0.00797702,0.00797702,0.0280312
5,342.585,2.10897,1.67044,1.10178,0.32787,0.19598,0.13769,0.05832,2.16468,1.62679,1.12144,0.00995557,0.00995557,0.0100098
6,407.923,2.08223,1.65275,1.09172,0.26854,0.21486,0.1572,0.06557,2.18721,1.50674,1.1191,0.00993906,0.00993906,0.00993906
7,473.507,2.04888,1.58912,1.08226,0.26308,0.24346,0.17734,0.07788,2.05403,1.42443,1.07331,0.00991232,0.00991232,0.00991232
8,538.643,2.00111,1.53495,1.07422,0.28222,0.25516,0.1908,0.08896,1.92935,1.36075,1.04197,0.00988079,0.00988079,0.00988079
9,603.878,1.97507,1.51099,1.06488,0.29848,0.24703,0.19714,0.09268,1.91915,1.33991,1.03839,0.00984449,0.00984449,0.00984449
10,669.055,1.95314,1.48043,1.06041,0.32468,0.25563,0.20784,0.09224,1.9918,1.3279,1.05259,0.00980345,0.00980345,0.00980345
11,734.336,1.9316,1.45742,1.05204,0.32005,0.26273,0.21541,0.0962,2.03992,1.33298,1.06744,0.00975773,0.00975773,0.00975773
12,800.137,1.92054,1.43748,1.04827,0.33027,0.27459,0.22593,0.10412,1.89766,1.27822,1.02857,0.00970736,0.00970736,0.00970736
13,865.864,1.89944,1.41038,1.04624,0.32762,0.27187,0.22897,0.10535,1.90871,1.27388,1.028,0.00965239,0.00965239,0.00965239
14,931.054,1.88615,1.39314,1.03689,0.34062,0.26942,0.22332,0.09823,2.01432,1.29137,1.05852,0.00959289,0.00959289,0.00959289
15,996.637,1.87819,1.38987,1.03682,0.44589,0.27674,0.23553,0.11203,1.85766,1.24773,1.0212,0.00952889,0.00952889,0.00952889
16,1061.97,1.86481,1.37577,1.03701,0.36745,0.28565,0.24404,0.1167,1.82672,1.24796,1.01402,0.00946048,0.00946048,0.00946048
17,1127.44,1.85063,1.35742,1.03109,0.36631,0.28503,0.24991,0.12224,1.73679,1.20215,0.99524,0.00938772,0.00938772,0.00938772
18,1192.63,1.82784,1.33909,1.02067,0.3662,0.2899,0.24642,0.1218,1.70743,1.20484,0.98847,0.00931067,0.00931067,0.00931067
19,1257.99,1.8031,1.32221,1.02254,0.38498,0.29601,0.25916,0.13166,1.66189,1.18974,0.97665,0.00922942,0.00922942,0.00922942
20,1323.17,1.79276,1.30925,1.01813,0.3686,0.29719,0.26007,0.13232,1.65116,1.15891,0.97464,0.00914405,0.00914405,0.00914405
21,1388.63,1.79895,1.30984,1.01724,0.37656,0.30249,0.26504,0.13502,1.62822,1.15465,0.9676,0.00905463,0.00905463,0.00905463
22,1454.41,1.78834,1.3007,1.01327,0.38688,0.30977,0.27295,0.13986,1.61669,1.14908,0.96563,0.00896127,0.00896127,0.00896127
23,1519.46,1.77321,1.28527,1.00683,0.40015,0.31073,0.27727,0.14286,1.59018,1.13479,0.95962,0.00886404,0.00886404,0.00886404
24,1584.67,1.78194,1.28427,1.00696,0.389,0.32324,0.28186,0.14631,1.59879,1.12966,0.95763,0.00876305,0.00876305,0.00876305
25,1649.74,1.78065,1.28792,1.00749,0.39858,0.32217,0.28787,0.15034,1.57743,1.10629,0.95198,0.00865839,0.00865839,0.00865839
26,1715.02,1.76415,1.2695,1.00472,0.3988,0.31848,0.2828,0.14858,1.57107,1.11913,0.95418,0.00855018,0.00855018,0.00855018
27,1780.01,1.74842,1.25916,1.00456,0.40191,0.32525,0.2906,0.14923,1.58651,1.10653,0.95466,0.00843851,0.00843851,0.00843851
28,1845.15,1.74499,1.25679,1.00367,0.40269,0.31851,0.28547,0.14955,1.57864,1.11422,0.95289,0.00832349,0.00832349,0.00832349
29,1910.5,1.74532,1.26232,1.0002,0.39954,0.3348,0.29674,0.15684,1.52762,1.09417,0.9446,0.00820525,0.00820525,0.00820525
30,1975.39,1.74199,1.24848,1.00107,0.41192,0.32938,0.29522,0.15557,1.55312,1.10146,0.94998,0.00808389,0.00808389,0.00808389
31,2040.57,1.73504,1.244,0.99888,0.42905,0.33071,0.29906,0.15671,1.57556,1.0922,0.95387,0.00795954,0.00795954,0.00795954
32,2105.84,1.7278,1.23021,0.99472,0.42198,0.33801,0.30393,0.1591,1.55359,1.07765,0.94781,0.00783231,0.00783231,0.00783231
33,2171.54,1.73555,1.23994,0.9962,0.44412,0.33019,0.30659,0.16243,1.53235,1.07321,0.94603,0.00770234,0.00770234,0.00770234
34,2236.45,1.721,1.21898,0.99415,0.42605,0.33667,0.30979,0.16512,1.51285,1.07278,0.93992,0.00756976,0.00756976,0.00756976
35,2301.83,1.71762,1.22282,0.9911,0.41662,0.33617,0.30501,0.16279,1.51103,1.0764,0.94019,0.00743468,0.00743468,0.00743468
36,2366.96,1.71218,1.21102,0.99341,0.42196,0.33826,0.30972,0.16371,1.56042,1.07493,0.94657,0.00729725,0.00729725,0.00729725
37,2432.29,1.69178,1.19376,0.98509,0.43633,0.33585,0.31,0.16352,1.53461,1.06535,0.9432,0.00715761,0.00715761,0.00715761
38,2497.15,1.69647,1.20595,0.99395,0.42191,0.34367,0.31699,0.16683,1.55203,1.06686,0.94455,0.00701588,0.00701588,0.00701588
39,2562.51,1.70609,1.20197,0.99178,0.44265,0.34247,0.31726,0.17034,1.50666,1.05868,0.93825,0.00687222,0.00687222,0.00687222
40,2628.05,1.70836,1.2044,0.98778,0.43628,0.34428,0.32021,0.17163,1.49564,1.0543,0.93459,0.00672675,0.00672675,0.00672675
41,2693.07,1.6858,1.1844,0.98667,0.4322,0.35429,0.32495,0.17333,1.50237,1.04674,0.93662,0.00657963,0.00657963,0.00657963
42,2758.2,1.68856,1.17911,0.9844,0.43956,0.34756,0.31909,0.17252,1.48547,1.04566,0.93189,0.00643101,0.00643101,0.00643101
43,2823.61,1.68272,1.18167,0.98269,0.44875,0.34211,0.32322,0.17305,1.50467,1.05166,0.93337,0.00628101,0.00628101,0.00628101
44,2888.17,1.6743,1.17824,0.98426,0.45004,0.34917,0.32744,0.17502,1.50967,1.04416,0.93669,0.00612981,0.00612981,0.00612981
45,2953.32,1.6625,1.15999,0.97831,0.45302,0.3605,0.33289,0.17616,1.49502,1.04179,0.93519,0.00597754,0.00597754,0.00597754
46,3018.31,1.6771,1.17572,0.98176,0.46014,0.35655,0.3331,0.17833,1.49137,1.03838,0.93272,0.00582435,0.00582435,0.00582435
47,3082.98,1.66499,1.15947,0.98312,0.45567,0.35495,0.33519,0.18076,1.47768,1.03007,0.931,0.0056704,0.0056704,0.0056704
48,3148.35,1.66313,1.16212,0.98102,0.45707,0.35912,0.33505,0.18144,1.47947,1.03024,0.93029,0.00551584,0.00551584,0.00551584
49,3213.77,1.66318,1.15308,0.97848,0.45639,0.35216,0.33216,0.18108,1.46709,1.02518,0.92621,0.00536081,0.00536081,0.00536081
50,3278.7,1.65872,1.15171,0.9772,0.4662,0.35541,0.33755,0.18079,1.48059,1.02784,0.92882,0.00520548,0.00520548,0.00520548
51,3344.16,1.65069,1.14768,0.97785,0.46673,0.36478,0.34288,0.18439,1.48539,1.0219,0.93005,0.00505,0.00505,0.00505
52,3409.06,1.64474,1.1409,0.97575,0.45989,0.36065,0.34052,0.18589,1.45671,1.02,0.92552,0.00489452,0.00489452,0.00489452
53,3474.31,1.65764,1.1528,0.97684,0.46326,0.35944,0.33888,0.18309,1.47018,1.01952,0.92583,0.00473919,0.00473919,0.00473919
54,3539.92,1.6395,1.13209,0.97356,0.46243,0.3618,0.33993,0.18317,1.47296,1.02085,0.92788,0.00458416,0.00458416,0.00458416
55,3605.16,1.64815,1.1406,0.97738,0.46598,0.36267,0.34072,0.18635,1.4607,1.01569,0.92398,0.0044296,0.0044296,0.0044296
56,3670.16,1.63275,1.12915,0.97517,0.46321,0.36519,0.34335,0.18699,1.46093,1.0149,0.92607,0.00427565,0.00427565,0.00427565
57,3735.97,1.6344,1.12975,0.9707,0.4619,0.3683,0.34385,0.18679,1.45727,1.01289,0.92539,0.00412246,0.00412246,0.00412246
58,3801.2,1.64052,1.13012,0.97512,0.46612,0.36287,0.3456,0.1886,1.44438,1.00859,0.92076,0.00397019,0.00397019,0.00397019
59,3866.29,1.62318,1.11949,0.97283,0.47777,0.36253,0.3455,0.18894,1.45459,1.011,0.92362,0.00381899,0.00381899,0.00381899
60,3931.69,1.62,1.11092,0.97045,0.46887,0.3716,0.34963,0.1898,1.44535,1.00617,0.92167,0.00366899,0.00366899,0.00366899
61,3996.83,1.60926,1.10915,0.96902,0.47798,0.36406,0.35013,0.19042,1.4459,1.00433,0.92238,0.00352037,0.00352037,0.00352037
62,4062.38,1.63133,1.11671,0.96947,0.48841,0.36389,0.35194,0.19199,1.44012,0.99976,0.92158,0.00337325,0.00337325,0.00337325
63,4127.61,1.61325,1.11525,0.97238,0.48472,0.36403,0.35018,0.19178,1.4475,1.00433,0.92118,0.00322778,0.00322778,0.00322778
64,4192.97,1.61297,1.10577,0.96451,0.46839,0.37795,0.35173,0.19214,1.44247,0.998,0.92038,0.00308412,0.00308412,0.00308412
65,4258.22,1.61148,1.10289,0.96409,0.47972,0.36444,0.34943,0.19095,1.43928,0.99972,0.91978,0.00294239,0.00294239,0.00294239
66,4323.43,1.62418,1.10844,0.96476,0.47102,0.36747,0.35103,0.19235,1.43604,0.99826,0.91983,0.00280275,0.00280275,0.00280275
67,4388.94,1.60763,1.09736,0.96389,0.46727,0.37514,0.35078,0.19275,1.43005,0.99585,0.91955,0.00266532,0.00266532,0.00266532
68,4454.19,1.60426,1.09657,0.9599,0.47087,0.37606,0.35494,0.19432,1.42994,0.99132,0.91963,0.00253024,0.00253024,0.00253024
