epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,150.66,1.50066,1.11556,1.03769,0.53106,0.43255,0.42533,0.24319,1.40897,1.10062,1.01774,0.00166328,0.00166328,0.0683977
2,299.254,1.51273,1.13277,1.03301,0.50535,0.43569,0.41443,0.23807,1.4082,1.1265,1.01692,0.00332917,0.00332917,0.0367302
3,447.026,1.51794,1.14239,1.04092,0.50563,0.41913,0.40647,0.23151,1.40566,1.12441,1.01894,0.00499193,0.00499193,0.00505968
4,595.069,1.53311,1.16416,1.05324,0.51355,0.42188,0.4092,0.23093,1.44388,1.12935,1.02389,0.00498946,0.00498946,0.00498946
5,742.976,1.53942,1.16913,1.05018,0.52721,0.40973,0.40527,0.23088,1.40525,1.14086,1.0185,0.00498127,0.00498127,0.00498127
6,890.687,1.53759,1.16876,1.04811,0.50356,0.41464,0.40106,0.22981,1.41637,1.13557,1.0196,0.00497076,0.00497076,0.00497076
7,1038.5,1.54226,1.16799,1.04993,0.51479,0.42219,0.40729,0.23119,1.44307,1.1276,1.02403,0.00495793,0.00495793,0.00495793
8,1186.13,1.53048,1.1613,1.0542,0.51006,0.42291,0.41053,0.23461,1.4083,1.12317,1.01783,0.0049428,0.0049428,0.0049428
9,1333.93,1.53633,1.16275,1.04715,0.52374,0.41955,0.40569,0.22817,1.43764,1.13276,1.02372,0.00492539,0.00492539,0.00492539
10,1481.49,1.54122,1.16711,1.04663,0.516,0.41486,0.40362,0.22776,1.4337,1.13015,1.02458,0.0049057,0.0049057,0.0049057
11,1629.04,1.53341,1.15607,1.04849,0.51052,0.4243,0.41377,0.23514,1.41936,1.11704,1.02115,0.00488376,0.00488376,0.00488376
12,1776.14,1.53808,1.16439,1.04556,0.50738,0.42851,0.41166,0.23455,1.41895,1.12537,1.02214,0.00485959,0.00485959,0.00485959
13,1923.8,1.53078,1.16241,1.05027,0.52473,0.42311,0.41232,0.2322,1.43894,1.12057,1.02422,0.00483322,0.00483322,0.00483322
14,2071.2,1.53698,1.16094,1.04668,0.51702,0.42466,0.4118,0.23436,1.41961,1.11495,1.02295,0.00480467,0.00480467,0.00480467
15,2218.51,1.5218,1.14911,1.04689,0.5296,0.42247,0.41242,0.23497,1.42772,1.12988,1.02275,0.00477396,0.00477396,0.00477396
16,2366.12,1.5292,1.15333,1.04703,0.53253,0.42577,0.41846,0.23924,1.41067,1.10832,1.02001,0.00474114,0.00474114,0.00474114
17,2513.59,1.52005,1.13678,1.04109,0.51713,0.42726,0.41732,0.23786,1.42478,1.11007,1.02331,0.00470623,0.00470623,0.00470623
18,2661.31,1.53214,1.15286,1.04287,0.52682,0.4284,0.41842,0.23675,1.41065,1.11221,1.01828,0.00466926,0.00466926,0.00466926
19,2809,1.53149,1.14988,1.044,0.52597,0.42899,0.42171,0.23929,1.41356,1.10336,1.01979,0.00463028,0.00463028,0.00463028
20,2956.39,1.51812,1.13406,1.0448,0.53148,0.43229,0.41933,0.23999,1.40063,1.10607,1.01665,0.00458932,0.00458932,0.00458932
21,3103.78,1.52156,1.13742,1.04124,0.51523,0.42856,0.4171,0.23769,1.42922,1.11891,1.02309,0.00454642,0.00454642,0.00454642
22,3251.07,1.51897,1.13685,1.04209,0.50841,0.43704,0.41773,0.23904,1.40027,1.10029,1.01432,0.00450162,0.00450162,0.00450162
23,3398.38,1.50729,1.12763,1.04454,0.52247,0.42958,0.41845,0.24041,1.40198,1.10166,1.0166,0.00445497,0.00445497,0.00445497
24,3545.5,1.50725,1.12983,1.04338,0.53584,0.43244,0.42709,0.24311,1.39862,1.09772,1.01594,0.00440651,0.00440651,0.00440651
25,3692.81,1.5127,1.13074,1.04093,0.53517,0.43254,0.42603,0.24167,1.40796,1.10136,1.01675,0.0043563,0.0043563,0.0043563
26,3840.44,1.51284,1.13107,1.03954,0.52605,0.43442,0.42393,0.24268,1.408,1.09964,1.01727,0.00430438,0.00430438,0.00430438
27,3987.62,1.50577,1.12862,1.04124,0.51616,0.43459,0.42256,0.24062,1.41363,1.10153,1.01819,0.0042508,0.0042508,0.0042508
28,4135.26,1.50173,1.11774,1.03877,0.52372,0.43146,0.42069,0.23875,1.40415,1.10155,1.01727,0.00419562,0.00419562,0.00419562
29,4282.58,1.50269,1.11661,1.03644,0.52476,0.42856,0.42053,0.23928,1.40575,1.09906,1.01623,0.00413888,0.00413888,0.00413888
