epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,521.89,1.49512,1.33211,1.49014,0.58674,0.53117,0.52324,0.3077,1.6726,1.65958,1.61825,0.00049983,0.00049983,0.000533763
2,1035.56,1.48594,1.31599,1.4837,0.59906,0.52319,0.52738,0.31376,1.65272,1.6511,1.61384,0.000499556,0.000499556,0.000499556
3,1550.13,1.47938,1.30607,1.48066,0.582,0.5372,0.52665,0.3126,1.65725,1.65217,1.61595,0.000498226,0.000498226,0.000498226
4,2064.15,1.47926,1.29835,1.48035,0.59876,0.52012,0.5273,0.3125,1.66512,1.65581,1.61681,0.000496015,0.000496015,0.000496015
5,2579.2,1.47158,1.28669,1.47466,0.59102,0.5295,0.52755,0.31269,1.66638,1.65539,1.61882,0.000492931,0.000492931,0.000492931
6,3094.74,1.47451,1.28691,1.47383,0.57997,0.53482,0.52526,0.31232,1.65662,1.65358,1.61484,0.000488988,0.000488988,0.000488988
7,3610.39,1.47233,1.28563,1.47618,0.59939,0.52152,0.52441,0.3112,1.66661,1.66155,1.61706,0.0004842,0.0004842,0.0004842
8,4125.37,1.4692,1.28011,1.47002,0.59556,0.52195,0.52325,0.31201,1.65407,1.65836,1.6088,0.000478586,0.000478586,0.000478586
9,4640.48,1.46645,1.27339,1.46913,0.58533,0.52892,0.52554,0.31328,1.65438,1.65519,1.61028,0.000472169,0.000472169,0.000472169
10,5155.44,1.4662,1.27241,1.46971,0.58307,0.53329,0.52879,0.31569,1.64996,1.6484,1.60711,0.000464974,0.000464974,0.000464974
11,5671.04,1.46343,1.26524,1.46807,0.59721,0.52614,0.52746,0.31342,1.66021,1.64951,1.61065,0.000457029,0.000457029,0.000457029
12,6185.03,1.46592,1.26853,1.47228,0.58692,0.53198,0.52752,0.31459,1.65202,1.65495,1.60808,0.000448365,0.000448365,0.000448365
13,6699.82,1.46088,1.26389,1.46662,0.59207,0.52997,0.52837,0.31379,1.65888,1.65126,1.61415,0.000439018,0.000439018,0.000439018
14,7214.73,1.46366,1.26551,1.4746,0.59684,0.5236,0.52517,0.3101,1.67355,1.66219,1.62251,0.000429023,0.000429023,0.000429023
15,7729.56,1.45798,1.25394,1.46758,0.59271,0.53098,0.52898,0.3148,1.65673,1.65101,1.61394,0.00041842,0.00041842,0.00041842
16,8244.47,1.45677,1.2525,1.4662,0.59465,0.53104,0.52791,0.31443,1.65186,1.65157,1.60942,0.000407252,0.000407252,0.000407252
17,8760.91,1.45279,1.24767,1.46523,0.59546,0.52632,0.52748,0.31227,1.66414,1.66076,1.61677,0.000395561,0.000395561,0.000395561
18,9275.58,1.45576,1.24807,1.46063,0.58944,0.52639,0.52467,0.31108,1.66432,1.66555,1.61392,0.000383395,0.000383395,0.000383395
19,9790.05,1.45207,1.24597,1.45997,0.59867,0.51616,0.52551,0.31183,1.66003,1.65535,1.61256,0.0003708,0.0003708,0.0003708
20,10304.5,1.4492,1.24167,1.4601,0.59129,0.52755,0.52734,0.31221,1.66418,1.65205,1.61417,0.000357828,0.000357828,0.000357828
21,10819.1,1.45001,1.2407,1.45713,0.59209,0.5243,0.52295,0.31084,1.66294,1.65701,1.61531,0.000344529,0.000344529,0.000344529
22,11332.8,1.44659,1.23444,1.45593,0.59808,0.52077,0.52538,0.31232,1.65828,1.66017,1.61194,0.000330955,0.000330955,0.000330955
23,11846.8,1.45008,1.23543,1.46214,0.58789,0.52918,0.52714,0.31249,1.66402,1.65387,1.61579,0.000317161,0.000317161,0.000317161
24,12360.4,1.44735,1.23414,1.45237,0.58348,0.52969,0.52434,0.31017,1.67343,1.66204,1.61996,0.0003032,0.0003032,0.0003032
25,12874.5,1.44369,1.22518,1.45284,0.58936,0.52552,0.52507,0.31105,1.66521,1.65994,1.61543,0.000289128,0.000289128,0.000289128
26,13388.2,1.44623,1.23214,1.45795,0.5941,0.52269,0.52248,0.30886,1.67237,1.66581,1.6197,0.000275,0.000275,0.000275
27,13902.6,1.44042,1.22374,1.45957,0.59155,0.52404,0.52257,0.30918,1.66914,1.66891,1.62008,0.000260872,0.000260872,0.000260872
28,14417.6,1.44178,1.22108,1.45767,0.58669,0.52839,0.52385,0.3089,1.67491,1.66916,1.62015,0.0002468,0.0002468,0.0002468
29,14933.3,1.44333,1.22545,1.45505,0.58928,0.52409,0.52127,0.30846,1.67327,1.67127,1.62204,0.000232839,0.000232839,0.000232839
30,15448.8,1.44227,1.21897,1.45244,0.5967,0.51973,0.52314,0.30793,1.68418,1.66966,1.6269,0.000219045,0.000219045,0.000219045
31,15964,1.43954,1.21725,1.45132,0.58368,0.52837,0.52033,0.30752,1.67118,1.66632,1.62054,0.000205471,0.000205471,0.000205471
32,16479.2,1.43925,1.21515,1.45242,0.5965,0.51819,0.52198,0.30901,1.66833,1.66526,1.618,0.000192172,0.000192172,0.000192172
33,16994.2,1.44046,1.21616,1.45726,0.59189,0.52316,0.52233,0.30962,1.66649,1.66659,1.61803,0.0001792,0.0001792,0.0001792
34,17509.1,1.43929,1.21663,1.45564,0.59398,0.51877,0.52171,0.30889,1.66976,1.67079,1.62002,0.000166605,0.000166605,0.000166605
35,18024.7,1.43588,1.21164,1.44761,0.59243,0.52338,0.52249,0.31034,1.66478,1.6666,1.61801,0.000154439,0.000154439,0.000154439
36,18539.9,1.43885,1.21456,1.45367,0.58563,0.52624,0.52189,0.3097,1.65795,1.6656,1.61176,0.000142748,0.000142748,0.000142748
