epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,153.253,1.43482,1.13313,1.14463,0.56393,0.4844,0.47645,0.27675,1.46705,1.25236,1.15887,0.000998643,0.000998643,0.0510665
2,299.657,1.43442,1.13182,1.1402,0.5647,0.48142,0.47589,0.27412,1.48205,1.26136,1.16075,0.00199819,0.00199819,0.00206603
3,445.831,1.44456,1.13881,1.14762,0.56827,0.48316,0.47372,0.27435,1.47479,1.2568,1.15968,0.00199818,0.00199818,0.00199818
4,591.79,1.44262,1.1435,1.14924,0.55381,0.48097,0.46749,0.26945,1.47633,1.26429,1.16017,0.00199592,0.00199592,0.00199592
5,738.283,1.4378,1.12691,1.14077,0.57238,0.47514,0.47131,0.27129,1.47425,1.25734,1.15744,0.00199275,0.00199275,0.00199275
6,883.982,1.44193,1.13268,1.14382,0.57054,0.47072,0.47398,0.27288,1.47037,1.25862,1.15632,0.00198867,0.00198867,0.00198867
7,1029.54,1.43964,1.13646,1.14432,0.55555,0.48396,0.47197,0.2734,1.46727,1.26561,1.15483,0.0019837,0.0019837,0.0019837
8,1175.92,1.43865,1.12767,1.1436,0.55518,0.48473,0.47635,0.27613,1.46167,1.25302,1.15515,0.00197784,0.00197784,0.00197784
9,1321.59,1.43115,1.12519,1.14514,0.56793,0.47818,0.47744,0.2774,1.45082,1.24887,1.15332,0.0019711,0.0019711,0.0019711
10,1467.64,1.4335,1.12997,1.14499,0.56775,0.4778,0.47478,0.27445,1.47523,1.2582,1.15605,0.00196347,0.00196347,0.00196347
11,1613.22,1.44155,1.1281,1.14622,0.56361,0.48233,0.47443,0.27584,1.4666,1.25389,1.15509,0.00195497,0.00195497,0.00195497
12,1760.03,1.43759,1.12403,1.13988,0.56842,0.47977,0.47804,0.27571,1.46914,1.24863,1.15661,0.00194561,0.00194561,0.00194561
13,1906.11,1.43476,1.11683,1.13918,0.57542,0.4751,0.47229,0.27212,1.47025,1.25381,1.15615,0.00193539,0.00193539,0.00193539
14,2052.21,1.43137,1.11942,1.14221,0.56284,0.47705,0.4684,0.27117,1.47227,1.25963,1.15676,0.00192433,0.00192433,0.00192433
15,2198.3,1.43255,1.12203,1.14231,0.57745,0.47547,0.47614,0.27666,1.46736,1.24849,1.15415,0.00191244,0.00191244,0.00191244
16,2344.1,1.43599,1.12235,1.13659,0.57409,0.48677,0.4791,0.27672,1.47249,1.25087,1.1571,0.00189973,0.00189973,0.00189973
17,2489.68,1.43198,1.11841,1.1409,0.5729,0.48077,0.47562,0.27567,1.46581,1.25479,1.15326,0.0018862,0.0018862,0.0018862
18,2635.59,1.42192,1.10488,1.13599,0.57828,0.49049,0.48028,0.27876,1.47457,1.25455,1.15799,0.00187188,0.00187188,0.00187188
19,2781.46,1.42642,1.10622,1.13628,0.56442,0.48781,0.48069,0.27907,1.45784,1.24398,1.15425,0.00185678,0.00185678,0.00185678
20,2927.67,1.4315,1.11394,1.14046,0.57323,0.47534,0.47424,0.27566,1.46694,1.25469,1.15461,0.00184091,0.00184091,0.00184091
21,3073.34,1.43209,1.11012,1.13891,0.5696,0.4789,0.47486,0.27656,1.47187,1.25232,1.15727,0.0018243,0.0018243,0.0018243
22,3219.22,1.4327,1.10813,1.13979,0.57185,0.48057,0.47583,0.2751,1.46755,1.25325,1.15636,0.00180694,0.00180694,0.00180694
23,3364.61,1.41976,1.10353,1.14099,0.56729,0.47914,0.47485,0.2776,1.45159,1.25507,1.15173,0.00178887,0.00178887,0.00178887
24,3510.59,1.42023,1.097,1.13328,0.56427,0.48052,0.47415,0.27243,1.48292,1.25719,1.15923,0.0017701,0.0017701,0.0017701
25,3656.19,1.41983,1.09446,1.13592,0.57298,0.48272,0.48125,0.27982,1.4651,1.24469,1.15251,0.00175065,0.00175065,0.00175065
26,3802.45,1.41316,1.09291,1.13625,0.56963,0.47977,0.47528,0.27735,1.44749,1.25011,1.1498,0.00173054,0.00173054,0.00173054
27,3948.74,1.41285,1.0906,1.13829,0.56553,0.48081,0.47435,0.27363,1.47899,1.25216,1.15668,0.00170978,0.00170978,0.00170978
28,4094.65,1.41804,1.09238,1.13564,0.57293,0.48359,0.47691,0.2764,1.46512,1.24841,1.15419,0.00168841,0.00168841,0.00168841
29,4240.19,1.42084,1.09464,1.13849,0.57421,0.48043,0.47675,0.27575,1.45893,1.24766,1.15265,0.00166643,0.00166643,0.00166643
30,4385.87,1.4146,1.08646,1.13221,0.57484,0.48033,0.47873,0.27806,1.46268,1.24184,1.15352,0.00164387,0.00164387,0.00164387
31,4531.46,1.41696,1.08817,1.13886,0.57979,0.47554,0.47752,0.27723,1.4641,1.24257,1.15466,0.00162076,0.00162076,0.00162076
32,4677.94,1.41553,1.08653,1.13225,0.56972,0.48732,0.47935,0.27815,1.46287,1.24543,1.15315,0.00159712,0.00159712,0.00159712
33,4823.78,1.41884,1.08972,1.13225,0.58002,0.477,0.47965,0.27808,1.46337,1.25145,1.15369,0.00157296,0.00157296,0.00157296
34,4970.13,1.41428,1.08245,1.13022,0.56638,0.48556,0.48068,0.2798,1.45947,1.24301,1.15054,0.00154832,0.00154832,0.00154832
35,5115.93,1.41092,1.07992,1.1337,0.57158,0.4856,0.47962,0.27994,1.45951,1.24403,1.15133,0.00152321,0.00152321,0.00152321
36,5262.3,1.40591,1.0726,1.13059,0.56727,0.4825,0.47489,0.27652,1.46127,1.2465,1.15295,0.00149767,0.00149767,0.00149767
37,5407.92,1.40892,1.07718,1.12635,0.56356,0.48922,0.47736,0.27721,1.45915,1.24794,1.15212,0.00147172,0.00147172,0.00147172
38,5553.94,1.40172,1.06837,1.13043,0.58076,0.47359,0.47629,0.27545,1.4646,1.24435,1.1535,0.00144538,0.00144538,0.00144538
39,5699.37,1.41086,1.07348,1.13037,0.57908,0.47363,0.47418,0.27403,1.46496,1.25348,1.15372,0.00141867,0.00141867,0.00141867
40,5845.69,1.39688,1.06455,1.12998,0.57536,0.47837,0.47649,0.27485,1.47101,1.25469,1.15674,0.00139164,0.00139164,0.00139164
41,5992.39,1.40229,1.06619,1.12961,0.56317,0.48591,0.47742,0.27733,1.46223,1.24439,1.15375,0.0013643,0.0013643,0.0013643
42,6138.24,1.40215,1.06627,1.13267,0.57364,0.48054,0.47653,0.27687,1.45761,1.2413,1.15215,0.00133667,0.00133667,0.00133667
43,6285.23,1.3996,1.06514,1.12591,0.56142,0.48868,0.47849,0.27881,1.4555,1.24532,1.15056,0.00130879,0.00130879,0.00130879
44,6431.93,1.40115,1.06052,1.12507,0.56542,0.47836,0.47295,0.27482,1.46144,1.2489,1.15334,0.00128069,0.00128069,0.00128069
45,6577.96,1.39949,1.06115,1.13189,0.57035,0.48103,0.47692,0.27711,1.45719,1.25327,1.15251,0.00125239,0.00125239,0.00125239
46,6724.26,1.39305,1.05248,1.12927,0.57098,0.48033,0.47471,0.27499,1.46029,1.25145,1.1526,0.00122392,0.00122392,0.00122392
47,6870.54,1.40149,1.05828,1.12673,0.57205,0.48145,0.47511,0.27559,1.45494,1.25008,1.15112,0.00119531,0.00119531,0.00119531
48,7016.75,1.39238,1.05003,1.12344,0.57323,0.4841,0.47655,0.27707,1.45941,1.2511,1.15274,0.00116658,0.00116658,0.00116658
49,7162.99,1.39268,1.05222,1.12754,0.58283,0.47849,0.47835,0.27754,1.45418,1.24401,1.15097,0.00113777,0.00113777,0.00113777
50,7309.63,1.39607,1.05599,1.12357,0.56877,0.48782,0.47913,0.27913,1.45989,1.24248,1.15327,0.0011089,0.0011089,0.0011089
51,7455.47,1.39686,1.05767,1.12808,0.56741,0.48201,0.47682,0.27597,1.46325,1.2531,1.15411,0.00108,0.00108,0.00108
52,7602.21,1.39435,1.04979,1.12654,0.5799,0.48229,0.48053,0.27922,1.45808,1.24763,1.15235,0.0010511,0.0010511,0.0010511
53,7748.21,1.38706,1.03918,1.12398,0.57443,0.48075,0.4774,0.27693,1.46106,1.24814,1.15482,0.00102223,0.00102223,0.00102223
54,7894.67,1.39624,1.04847,1.12418,0.56829,0.4803,0.47399,0.27517,1.45995,1.24851,1.15276,0.00099342,0.00099342,0.00099342
55,8041.53,1.39448,1.04762,1.12354,0.56769,0.48731,0.4774,0.27704,1.46238,1.24891,1.15316,0.000964693,0.000964693,0.000964693
56,8189.32,1.39401,1.04604,1.12472,0.57583,0.47881,0.47297,0.27533,1.45618,1.24965,1.15275,0.00093608,0.00093608,0.00093608
57,8335.27,1.38762,1.03842,1.12341,0.56927,0.48441,0.47564,0.27632,1.46133,1.24995,1.15298,0.000907609,0.000907609,0.000907609
58,8482.23,1.39223,1.04701,1.12294,0.56232,0.48996,0.47607,0.27607,1.45822,1.25244,1.15191,0.000879308,0.000879308,0.000879308
59,8629.42,1.38874,1.03904,1.12212,0.5624,0.48436,0.47331,0.27481,1.46211,1.25409,1.15353,0.000851205,0.000851205,0.000851205
60,8775.98,1.39264,1.03911,1.12494,0.56789,0.482,0.47545,0.277,1.46065,1.25196,1.15265,0.000823328,0.000823328,0.000823328
61,8922.76,1.38198,1.03585,1.12247,0.57416,0.48586,0.47644,0.27773,1.46168,1.25374,1.15287,0.000795704,0.000795704,0.000795704
62,9069,1.37213,1.02082,1.12021,0.5662,0.48634,0.47401,0.27599,1.45623,1.25392,1.15182,0.000768361,0.000768361,0.000768361
63,9215.12,1.38383,1.03192,1.12337,0.57126,0.48496,0.47505,0.27605,1.45815,1.2515,1.15206,0.000741325,0.000741325,0.000741325
64,9361.5,1.37599,1.02627,1.12462,0.57052,0.48371,0.47768,0.27778,1.45634,1.24885,1.15095,0.000714624,0.000714624,0.000714624
