epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,162.578,1.43526,1.14508,1.12536,0.59366,0.47931,0.47835,0.27759,1.45998,1.25695,1.14207,0.000998643,0.000998643,0.0510665
2,319.161,1.43126,1.14022,1.12106,0.57129,0.48561,0.47945,0.2769,1.47485,1.26388,1.14383,0.00199819,0.00199819,0.00206603
3,474.678,1.44055,1.14658,1.12604,0.55711,0.48801,0.47333,0.27398,1.46961,1.27379,1.14309,0.00199818,0.00199818,0.00199818
4,630.56,1.43696,1.14782,1.12764,0.58041,0.4814,0.47844,0.27616,1.4773,1.26361,1.14532,0.00199592,0.00199592,0.00199592
5,786.619,1.42987,1.13077,1.11991,0.58219,0.48437,0.47772,0.27401,1.48396,1.26643,1.1445,0.00199275,0.00199275,0.00199275
6,941.844,1.43551,1.13651,1.12235,0.5734,0.48275,0.47452,0.27528,1.46452,1.26318,1.14168,0.00198867,0.00198867,0.00198867
7,1097.96,1.433,1.14087,1.12313,0.58957,0.48059,0.48111,0.27991,1.45964,1.26448,1.14014,0.0019837,0.0019837,0.0019837
8,1253.99,1.43315,1.13138,1.12265,0.5762,0.48626,0.48079,0.27963,1.45431,1.25384,1.13881,0.00197784,0.00197784,0.00197784
9,1409.21,1.42383,1.12729,1.12367,0.57362,0.48371,0.47882,0.27908,1.44672,1.25234,1.13816,0.0019711,0.0019711,0.0019711
10,1564.88,1.42769,1.13194,1.12445,0.58365,0.48419,0.48127,0.27933,1.46627,1.25577,1.14006,0.00196347,0.00196347,0.00196347
11,1720.26,1.43441,1.12949,1.12497,0.58054,0.48372,0.47815,0.27903,1.45059,1.25328,1.13567,0.00195497,0.00195497,0.00195497
12,1876.05,1.42916,1.12739,1.11827,0.57973,0.48713,0.48064,0.27668,1.46243,1.25633,1.13973,0.00194561,0.00194561,0.00194561
13,2031.74,1.42798,1.12102,1.11829,0.58426,0.48027,0.48178,0.27802,1.46189,1.2499,1.14075,0.00193539,0.00193539,0.00193539
14,2186.82,1.42622,1.11956,1.12146,0.58161,0.48319,0.47672,0.27615,1.46511,1.25767,1.1417,0.00192433,0.00192433,0.00192433
15,2341.29,1.4254,1.12428,1.12122,0.58038,0.48181,0.47805,0.27465,1.47338,1.25639,1.1422,0.00191244,0.00191244,0.00191244
16,2495.67,1.42902,1.1249,1.11709,0.58855,0.4814,0.48031,0.27572,1.47894,1.25936,1.14487,0.00189973,0.00189973,0.00189973
17,2650.07,1.42208,1.11949,1.1198,0.57923,0.47846,0.47564,0.27685,1.45749,1.25372,1.14,0.0018862,0.0018862,0.0018862
18,2804.48,1.41338,1.10582,1.11567,0.58483,0.4929,0.48447,0.28159,1.45653,1.25063,1.13956,0.00187188,0.00187188,0.00187188
19,2959.36,1.41802,1.10593,1.11685,0.57647,0.49295,0.48211,0.28019,1.45597,1.25138,1.14024,0.00185678,0.00185678,0.00185678
20,3113.86,1.42362,1.11485,1.11983,0.58154,0.48276,0.47647,0.27689,1.45259,1.26184,1.13827,0.00184091,0.00184091,0.00184091
21,3268.1,1.42408,1.11085,1.11745,0.57521,0.48915,0.4826,0.28183,1.45044,1.24685,1.13802,0.0018243,0.0018243,0.0018243
22,3422.65,1.42375,1.10899,1.11885,0.58704,0.48802,0.48283,0.27891,1.46392,1.25441,1.14258,0.00180694,0.00180694,0.00180694
23,3578.03,1.41121,1.10298,1.12067,0.5772,0.48491,0.47721,0.27824,1.45544,1.25695,1.13981,0.00178887,0.00178887,0.00178887
