epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,109.015,1.52087,1.14284,1.03378,0.51273,0.43117,0.41134,0.23158,1.43134,1.12264,1.01819,0.00166328,0.00166328,0.0683977
2,211.96,1.53288,1.1583,1.02871,0.51751,0.42182,0.40683,0.23122,1.43878,1.12594,1.01964,0.00332917,0.00332917,0.0367302
3,312.974,1.53727,1.16434,1.03705,0.50982,0.41524,0.39566,0.22192,1.43339,1.14693,1.02248,0.00499193,0.00499193,0.00505968
4,413.786,1.55378,1.18479,1.04786,0.51768,0.41132,0.40135,0.22351,1.45974,1.14726,1.02534,0.00498946,0.00498946,0.00498946
5,514.563,1.55714,1.18998,1.0445,0.51265,0.41248,0.39647,0.21907,1.4732,1.15486,1.02795,0.00498127,0.00498127,0.00498127
6,615.292,1.55546,1.19004,1.0416,0.49953,0.40883,0.39091,0.21938,1.44463,1.16104,1.0222,0.00497076,0.00497076,0.00497076
7,716.269,1.56035,1.18994,1.04451,0.50461,0.42106,0.40267,0.22502,1.45923,1.13925,1.02456,0.00495793,0.00495793,0.00495793
8,816.984,1.54735,1.18341,1.04813,0.51615,0.41982,0.40575,0.2292,1.43273,1.13036,1.01927,0.0049428,0.0049428,0.0049428
9,918.05,1.55388,1.18278,1.04216,0.51411,0.41902,0.40015,0.22225,1.45883,1.13801,1.02563,0.00492539,0.00492539,0.00492539
10,1019.09,1.55722,1.18708,1.04042,0.51848,0.41221,0.4001,0.22319,1.44903,1.14446,1.02317,0.0049057,0.0049057,0.0049057
11,1120.07,1.54881,1.17727,1.0426,0.50304,0.4237,0.40347,0.22661,1.44785,1.13287,1.02462,0.00488376,0.00488376,0.00488376
12,1220.54,1.55335,1.18477,1.04049,0.51225,0.41627,0.40384,0.2284,1.43022,1.1364,1.02155,0.00485959,0.00485959,0.00485959
13,1321.48,1.54685,1.18207,1.04471,0.5099,0.42585,0.41089,0.22972,1.4436,1.13076,1.02148,0.00483322,0.00483322,0.00483322
14,1422.23,1.55208,1.17973,1.04154,0.51306,0.41931,0.40525,0.22611,1.45999,1.13098,1.02587,0.00480467,0.00480467,0.00480467
15,1522.99,1.53826,1.16802,1.04156,0.51236,0.42991,0.40738,0.23008,1.43557,1.13495,1.01882,0.00477396,0.00477396,0.00477396
16,1623.81,1.54248,1.17291,1.04034,0.52598,0.4145,0.40125,0.22728,1.43234,1.12883,1.02195,0.00474114,0.00474114,0.00474114
17,1724.87,1.53532,1.15534,1.03604,0.51084,0.4268,0.40547,0.22926,1.43625,1.12363,1.02134,0.00470623,0.00470623,0.00470623
18,1826.19,1.54818,1.17055,1.03816,0.52597,0.42123,0.40891,0.23094,1.4296,1.11563,1.01971,0.00466926,0.00466926,0.00466926
19,1927.02,1.54803,1.17022,1.03854,0.52581,0.42105,0.4142,0.23228,1.44578,1.11457,1.02496,0.00463028,0.00463028,0.00463028
20,2028.09,1.53319,1.15253,1.03951,0.51852,0.42929,0.41072,0.23171,1.41304,1.11719,1.01652,0.00458932,0.00458932,0.00458932
21,2129.15,1.53595,1.15503,1.03587,0.5405,0.41825,0.41679,0.23262,1.44774,1.11822,1.02386,0.00454642,0.00454642,0.00454642
22,2229.97,1.53501,1.15562,1.03718,0.52376,0.42832,0.41929,0.2349,1.42875,1.11,1.01805,0.00450162,0.00450162,0.00450162
23,2330.98,1.5228,1.14537,1.03973,0.52103,0.43508,0.41629,0.23531,1.42951,1.11577,1.01897,0.00445497,0.00445497,0.00445497
24,2431.82,1.52427,1.14826,1.03966,0.53507,0.42648,0.41923,0.23779,1.4265,1.10606,1.01725,0.00440651,0.00440651,0.00440651
25,2532.65,1.52723,1.14826,1.03609,0.53265,0.43238,0.42137,0.23576,1.43004,1.1061,1.01818,0.0043563,0.0043563,0.0043563
26,2633.7,1.53005,1.14998,1.03553,0.53961,0.43108,0.42208,0.23802,1.43904,1.10575,1.01989,0.00430438,0.00430438,0.00430438
27,2734.46,1.51937,1.14592,1.03597,0.52764,0.42842,0.41414,0.23219,1.43354,1.11374,1.01933,0.0042508,0.0042508,0.0042508
28,2835.38,1.51561,1.13415,1.03398,0.54425,0.42901,0.41893,0.23817,1.41778,1.10971,1.01744,0.00419562,0.00419562,0.00419562
29,2936.17,1.518,1.13529,1.03223,0.53972,0.42982,0.41963,0.23614,1.43219,1.10687,1.01815,0.00413888,0.00413888,0.00413888
30,3037.23,1.51117,1.1293,1.03636,0.53629,0.42996,0.42082,0.23846,1.43178,1.10505,1.02003,0.00408065,0.00408065,0.00408065
31,3138.35,1.52177,1.13667,1.03158,0.53503,0.42307,0.41943,0.2365,1.4314,1.10471,1.01931,0.00402099,0.00402099,0.00402099
32,3239.19,1.52157,1.13813,1.03245,0.53622,0.43573,0.42477,0.23873,1.4251,1.10036,1.0161,0.00395995,0.00395995,0.00395995
33,3340.01,1.51911,1.13505,1.02838,0.52109,0.44353,0.42144,0.23816,1.41132,1.09269,1.01509,0.00389759,0.00389759,0.00389759
34,3440.95,1.51789,1.12362,1.03289,0.5292,0.43617,0.42213,0.23916,1.42681,1.10126,1.01829,0.00383397,0.00383397,0.00383397
35,3541.76,1.50603,1.11809,1.03156,0.52957,0.43613,0.42257,0.24173,1.41595,1.09142,1.01484,0.00376916,0.00376916,0.00376916
36,3642.51,1.51059,1.12273,1.03318,0.5423,0.4369,0.42865,0.24257,1.42952,1.09112,1.0171,0.00370323,0.00370323,0.00370323
37,3743.2,1.5064,1.11843,1.0312,0.53469,0.43829,0.43008,0.24571,1.40476,1.08158,1.01263,0.00363623,0.00363623,0.00363623
38,3844.05,1.509,1.12162,1.0327,0.53655,0.4317,0.42201,0.24115,1.41011,1.08762,1.01424,0.00356823,0.00356823,0.00356823
39,3945.16,1.5116,1.12105,1.0323,0.5324,0.43392,0.42576,0.24262,1.41388,1.09003,1.01418,0.0034993,0.0034993,0.0034993
40,4046.08,1.49574,1.10587,1.02847,0.54211,0.43632,0.42801,0.24364,1.41391,1.09092,1.0145,0.0034295,0.0034295,0.0034295
41,4146.58,1.48957,1.10701,1.0336,0.53868,0.43939,0.42931,0.24489,1.40879,1.08789,1.0142,0.00335892,0.00335892,0.00335892
42,4247.27,1.49703,1.10846,1.0273,0.5394,0.43377,0.42863,0.24505,1.40588,1.08586,1.01146,0.0032876,0.0032876,0.0032876
43,4347.94,1.49766,1.10533,1.02521,0.55069,0.42923,0.42649,0.24427,1.40042,1.08075,1.01279,0.00321564,0.00321564,0.00321564
44,4448.78,1.49787,1.10271,1.02917,0.54689,0.43591,0.42989,0.24484,1.41152,1.08093,1.01257,0.00314309,0.00314309,0.00314309
45,4549.17,1.48417,1.09113,1.03019,0.54181,0.43715,0.43246,0.24703,1.40003,1.07585,1.01139,0.00307003,0.00307003,0.00307003
46,4650.32,1.48665,1.09414,1.02327,0.54747,0.43907,0.43311,0.24656,1.40185,1.07828,1.01144,0.00299653,0.00299653,0.00299653
