epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,233.397,1.43105,1.19224,1.24342,0.59641,0.50885,0.50422,0.29155,1.57167,1.46428,1.2844,0.000499491,0.000499491,0.000601221
2,462.756,1.41923,1.17028,1.23756,0.58737,0.51753,0.50748,0.29552,1.5542,1.45471,1.27841,0.000499556,0.000499556,0.000499556
3,692.34,1.40669,1.1566,1.23527,0.59867,0.51153,0.50949,0.29644,1.55796,1.4567,1.27868,0.000498226,0.000498226,0.000498226
4,922.009,1.41035,1.15345,1.23302,0.59437,0.51366,0.50778,0.29635,1.56255,1.45866,1.27982,0.000496015,0.000496015,0.000496015
5,1151.7,1.40926,1.15262,1.23222,0.59533,0.51005,0.505,0.29296,1.57374,1.46559,1.28314,0.000492931,0.000492931,0.000492931
6,1381.1,1.4065,1.14787,1.23417,0.60116,0.50959,0.50728,0.29657,1.55405,1.45777,1.27792,0.000488988,0.000488988,0.000488988
7,1610.08,1.4071,1.14372,1.23099,0.58995,0.52314,0.51108,0.29862,1.55299,1.45113,1.27659,0.0004842,0.0004842,0.0004842
8,1839.37,1.40164,1.13837,1.22816,0.58368,0.52082,0.50769,0.29641,1.55505,1.46117,1.27736,0.000478586,0.000478586,0.000478586
9,2068.67,1.40139,1.13635,1.22901,0.59538,0.51219,0.50583,0.2943,1.55956,1.45967,1.2776,0.000472169,0.000472169,0.000472169
10,2297.91,1.39949,1.13707,1.22895,0.58814,0.51908,0.50852,0.29547,1.57644,1.46268,1.28385,0.000464974,0.000464974,0.000464974
11,2527.67,1.39712,1.12833,1.22942,0.59252,0.51641,0.5065,0.29406,1.57226,1.46379,1.28276,0.000457029,0.000457029,0.000457029
12,2757.14,1.395,1.12642,1.22843,0.58989,0.51655,0.50711,0.29559,1.55993,1.46066,1.27931,0.000448365,0.000448365,0.000448365
13,2986.29,1.39278,1.12428,1.22695,0.59087,0.51542,0.50637,0.29405,1.5669,1.4627,1.28204,0.000439018,0.000439018,0.000439018
14,3215.22,1.39964,1.12396,1.22881,0.58944,0.51861,0.50695,0.2944,1.56567,1.46374,1.28049,0.000429023,0.000429023,0.000429023
15,3445.14,1.39092,1.11982,1.22453,0.59438,0.51793,0.50731,0.29626,1.56731,1.46267,1.28163,0.00041842,0.00041842,0.00041842
16,3674.63,1.38608,1.11268,1.22322,0.58818,0.51894,0.50666,0.29544,1.56222,1.4631,1.27888,0.000407252,0.000407252,0.000407252
17,3903.89,1.38821,1.11306,1.22422,0.58609,0.51751,0.50485,0.29543,1.56471,1.46739,1.28028,0.000395561,0.000395561,0.000395561
18,4133.49,1.38377,1.10699,1.22196,0.59634,0.51679,0.50665,0.29589,1.56911,1.46545,1.28177,0.000383395,0.000383395,0.000383395
19,4363.19,1.38511,1.109,1.22204,0.58656,0.51534,0.50544,0.29506,1.55939,1.46248,1.27857,0.0003708,0.0003708,0.0003708
20,4592.28,1.38384,1.10717,1.22,0.58912,0.5151,0.50589,0.29446,1.56378,1.46677,1.27954,0.000357828,0.000357828,0.000357828
21,4821.69,1.38401,1.10649,1.22162,0.58775,0.51438,0.50481,0.29545,1.5628,1.46644,1.27943,0.000344529,0.000344529,0.000344529
22,5052.23,1.38278,1.10642,1.22316,0.59411,0.50982,0.50415,0.29489,1.55535,1.46752,1.27754,0.000330955,0.000330955,0.000330955
23,5281.38,1.37981,1.10001,1.22267,0.58372,0.51811,0.50412,0.29426,1.5643,1.46497,1.28101,0.000317161,0.000317161,0.000317161
24,5511.33,1.38242,1.10166,1.21836,0.59263,0.51225,0.50478,0.29434,1.56999,1.47108,1.2823,0.0003032,0.0003032,0.0003032
25,5741.2,1.37963,1.09785,1.22087,0.59792,0.5117,0.50812,0.29683,1.55902,1.46081,1.27928,0.000289128,0.000289128,0.000289128
26,5970.59,1.37887,1.09855,1.22122,0.59229,0.51464,0.5064,0.29533,1.56156,1.46728,1.2805,0.000275,0.000275,0.000275
