epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,239.284,1.3839,1.10436,1.21272,0.59563,0.50687,0.50169,0.29202,1.57334,1.47459,1.28195,0.000499491,0.000499491,0.000601221
2,474.656,1.37608,1.09084,1.20991,0.59043,0.50991,0.50183,0.29331,1.56226,1.4741,1.27732,0.000499556,0.000499556,0.000499556
3,710.366,1.36603,1.08233,1.20875,0.59069,0.51247,0.50202,0.29222,1.56946,1.4745,1.28132,0.000498226,0.000498226,0.000498226
4,946.303,1.36956,1.07982,1.20706,0.59102,0.51276,0.50759,0.29641,1.56936,1.46767,1.27973,0.000496015,0.000496015,0.000496015
5,1183.11,1.36817,1.07859,1.20523,0.59789,0.50226,0.50207,0.29342,1.57305,1.47626,1.28131,0.000492931,0.000492931,0.000492931
6,1419.24,1.3674,1.07287,1.20693,0.5903,0.51598,0.50396,0.29493,1.56074,1.4702,1.27647,0.000488988,0.000488988,0.000488988
7,1655.66,1.36659,1.07311,1.20472,0.59458,0.51174,0.50476,0.29519,1.56347,1.46659,1.27907,0.0004842,0.0004842,0.0004842
8,1892.18,1.36243,1.06698,1.20316,0.58745,0.5175,0.5054,0.29662,1.56264,1.46901,1.27827,0.000478586,0.000478586,0.000478586
9,2129.06,1.36156,1.06584,1.20322,0.59964,0.5054,0.50381,0.29502,1.56216,1.47104,1.27757,0.000472169,0.000472169,0.000472169
10,2365.95,1.36073,1.06555,1.20302,0.59879,0.50965,0.50369,0.29319,1.56903,1.47854,1.2797,0.000464974,0.000464974,0.000464974
11,2602.74,1.35794,1.05795,1.20394,0.59858,0.50972,0.50547,0.29554,1.57321,1.47249,1.28242,0.000457029,0.000457029,0.000457029
12,2839.94,1.35598,1.05791,1.20276,0.60033,0.5072,0.50629,0.29775,1.56087,1.46962,1.27747,0.000448365,0.000448365,0.000448365
13,3077.04,1.3537,1.05479,1.20153,0.58645,0.51545,0.50166,0.29163,1.57907,1.47845,1.2841,0.000439018,0.000439018,0.000439018
14,3314.33,1.3608,1.05584,1.20291,0.58892,0.50815,0.49978,0.29137,1.57983,1.48222,1.28422,0.000429023,0.000429023,0.000429023
15,3551.13,1.35173,1.05054,1.1991,0.59272,0.50443,0.50251,0.29278,1.58201,1.48657,1.28444,0.00041842,0.00041842,0.00041842
16,3788.63,1.35003,1.04747,1.1988,0.59109,0.50782,0.50215,0.29277,1.57127,1.47786,1.28143,0.000407252,0.000407252,0.000407252
17,4025.71,1.34981,1.04605,1.19824,0.59173,0.51169,0.50197,0.29188,1.5764,1.47772,1.28183,0.000395561,0.000395561,0.000395561
18,4262.4,1.34722,1.0422,1.197,0.59226,0.50887,0.50195,0.29159,1.57733,1.48073,1.28371,0.000383395,0.000383395,0.000383395
19,4498.97,1.34674,1.04336,1.19638,0.59972,0.50519,0.50318,0.29341,1.56692,1.47834,1.28001,0.0003708,0.0003708,0.0003708
20,4735.33,1.34534,1.04029,1.19553,0.5967,0.50644,0.50091,0.29122,1.5772,1.49066,1.28361,0.000357828,0.000357828,0.000357828
21,4972.17,1.3463,1.0382,1.19691,0.60518,0.50531,0.502,0.29395,1.56892,1.48038,1.28121,0.000344529,0.000344529,0.000344529
22,5209.06,1.34504,1.03957,1.19816,0.59488,0.50628,0.50224,0.29431,1.56223,1.47874,1.27892,0.000330955,0.000330955,0.000330955
23,5445.81,1.34194,1.03464,1.19713,0.59496,0.5109,0.50154,0.29306,1.57283,1.48579,1.28247,0.000317161,0.000317161,0.000317161
24,5682.53,1.34507,1.03674,1.19451,0.59389,0.50562,0.50133,0.29167,1.58372,1.49054,1.28568,0.0003032,0.0003032,0.0003032
25,5919.37,1.34217,1.03209,1.19642,0.59178,0.51063,0.5007,0.29252,1.56711,1.48482,1.28246,0.000289128,0.000289128,0.000289128
26,6156.05,1.34082,1.03273,1.19616,0.59232,0.5122,0.50228,0.2927,1.57349,1.48202,1.28382,0.000275,0.000275,0.000275
27,6393.23,1.34177,1.02974,1.19613,0.60302,0.50396,0.49976,0.29131,1.57218,1.48636,1.284,0.000260872,0.000260872,0.000260872
28,6630.39,1.34115,1.03073,1.19876,0.60122,0.50462,0.50305,0.29293,1.5761,1.48132,1.2853,0.0002468,0.0002468,0.0002468
29,6867.6,1.33946,1.02864,1.19282,0.59489,0.51006,0.49959,0.29185,1.57185,1.48591,1.28381,0.000232839,0.000232839,0.000232839
30,7105.14,1.34199,1.02865,1.19705,0.58932,0.50829,0.49803,0.28954,1.5795,1.4886,1.28513,0.000219045,0.000219045,0.000219045
31,7342.88,1.33275,1.02176,1.1922,0.591,0.51124,0.50015,0.2901,1.58402,1.48948,1.28747,0.000205471,0.000205471,0.000205471
32,7580.47,1.33032,1.01672,1.19114,0.59611,0.5076,0.50054,0.2902,1.58534,1.49133,1.2874,0.000192172,0.000192172,0.000192172
33,7818.66,1.33856,1.02467,1.19756,0.58873,0.50762,0.49824,0.29048,1.57364,1.48996,1.28373,0.0001792,0.0001792,0.0001792
34,8057.14,1.33336,1.01905,1.19302,0.6001,0.50294,0.49963,0.29155,1.57502,1.49148,1.28474,0.000166605,0.000166605,0.000166605
35,8295.64,1.33477,1.02116,1.19098,0.59495,0.50476,0.4985,0.29069,1.57479,1.49037,1.28563,0.000154439,0.000154439,0.000154439
36,8534.07,1.33339,1.01892,1.19191,0.5934,0.50613,0.50033,0.29225,1.5727,1.48969,1.28367,0.000142748,0.000142748,0.000142748
37,8773.29,1.33269,1.01836,1.19192,0.59,0.50605,0.49871,0.29025,1.57728,1.48957,1.2856,0.00013158,0.00013158,0.00013158
