epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,161.184,1.45376,1.17289,1.13301,0.58368,0.47691,0.47826,0.27678,1.46237,1.26455,1.14463,0.000998643,0.000998643,0.0510665
2,316.225,1.44447,1.16118,1.12623,0.58724,0.47984,0.48213,0.27805,1.46215,1.25996,1.14345,0.00199819,0.00199819,0.00206603
3,470.249,1.45306,1.16387,1.13192,0.58545,0.4832,0.47825,0.27659,1.47065,1.26786,1.14512,0.00199818,0.00199818,0.00199818
4,624.185,1.44787,1.16389,1.13267,0.58444,0.48025,0.47695,0.27599,1.47327,1.26721,1.14465,0.00199592,0.00199592,0.00199592
5,778.558,1.43998,1.14738,1.12457,0.58105,0.48525,0.48242,0.2766,1.47877,1.25842,1.14715,0.00199275,0.00199275,0.00199275
6,932.192,1.44432,1.15004,1.12632,0.56793,0.48769,0.47833,0.27687,1.47131,1.25434,1.1458,0.00198867,0.00198867,0.00198867
7,1085.59,1.44326,1.15455,1.12776,0.5821,0.48948,0.48321,0.28065,1.45902,1.26076,1.14103,0.0019837,0.0019837,0.0019837
8,1239.11,1.44266,1.14463,1.12737,0.58098,0.48795,0.48494,0.28184,1.4598,1.25258,1.14172,0.00197784,0.00197784,0.00197784
9,1392.7,1.43442,1.14082,1.12817,0.58552,0.48229,0.48057,0.27938,1.44673,1.25133,1.13805,0.0019711,0.0019711,0.0019711
10,1546.62,1.43583,1.14328,1.1276,0.57766,0.48709,0.48244,0.27951,1.47428,1.25977,1.1446,0.00196347,0.00196347,0.00196347
11,1699.81,1.44316,1.14404,1.12884,0.58542,0.48277,0.48263,0.28092,1.44986,1.25104,1.13762,0.00195497,0.00195497,0.00195497
12,1854.24,1.4381,1.13865,1.12212,0.57927,0.48636,0.48279,0.28098,1.44979,1.25022,1.13874,0.00194561,0.00194561,0.00194561
13,2007.74,1.43706,1.13138,1.1227,0.58881,0.48534,0.48122,0.27995,1.45261,1.24838,1.13994,0.00193539,0.00193539,0.00193539
14,2161.14,1.4343,1.13179,1.12582,0.58305,0.47943,0.47592,0.27604,1.46552,1.2654,1.14164,0.00192433,0.00192433,0.00192433
15,2314.83,1.43462,1.13579,1.12528,0.57402,0.49066,0.48195,0.28069,1.4623,1.25742,1.14206,0.00191244,0.00191244,0.00191244
16,2468.32,1.43768,1.13873,1.12071,0.5871,0.48538,0.48418,0.27978,1.46511,1.24944,1.14255,0.00189973,0.00189973,0.00189973
17,2621.61,1.43243,1.13107,1.12439,0.5807,0.48657,0.47864,0.27854,1.45722,1.25391,1.1399,0.0018862,0.0018862,0.0018862
18,2775.32,1.42316,1.1181,1.11925,0.58121,0.4914,0.4855,0.28341,1.45661,1.24921,1.13925,0.00187188,0.00187188,0.00187188
